Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
30,460	4,307	7,383	-3,927	0,1028	0,176	-0,094
30,480	4,453	7,304	-3,927	0,1063	0,174	-0,094
30,500	4,599	7,226	-4,909	0,1098	0,173	-0,117
30,520	4,742	7,108	-5,890	0,1132	0,170	-0,141
30,540	4,884	6,990	-7,854	0,1166	0,167	-0,188
30,560	5,022	6,794	-8,836	0,1199	0,162	-0,211
30,580	5,155	6,637	-7,854	0,1231	0,158	-0,188
30,600	5,287	6,480	-8,836	0,1262	0,155	-0,211
30,620	5,415	6,283	-9,817	0,1293	0,150	-0,234
30,640	5,539	6,087	-10,799	0,1322	0,145	-0,258
30,660	5,658	5,851	-12,763	0,1351	0,140	-0,305
30,680	5,773	5,576	-12,763	0,1378	0,133	-0,305
30,700	5,881	5,341	-11,781	0,1404	0,128	-0,281
30,720	5,986	5,105	-13,744	0,1429	0,122	-0,328
30,740	6,085	4,791	-15,708	0,1453	0,114	-0,375
30,760	6,178	4,477	-14,726	0,1475	0,107	-0,352
30,780	6,264	4,202	-14,726	0,1495	0,100	-0,352
30,800	6,346	3,888	-16,690	0,1515	0,093	-0,398
30,820	6,420	3,534	-16,690	0,1533	0,084	-0,398
30,840	6,487	3,220	-16,690	0,1549	0,077	-0,398
30,860	6,549	2,867	-18,653	0,1563	0,068	-0,445
30,880	6,602	2,474	-18,653	0,1576	0,059	-0,445
30,900	6,648	2,121	-17,671	0,1587	0,051	-0,422
30,920	6,687	1,767	-18,653	0,1596	0,042	-0,445
30,940	6,718	1,374	-20,617	0,1604	0,033	-0,492
30,960	6,742	0,942	-20,617	0,1609	0,022	-0,492
30,980	6,756	0,550	-18,653	0,1613	0,013	-0,445
31,000	6,764	0,196	-17,671	0,1615	0,005	-0,422
31,020	6,764	-0,157	-18,653	0,1615	-0,004	-0,445
31,040	6,758	-0,550	-19,635	0,1613	-0,013	-0,469
31,060	6,742	-0,942	-18,653	0,1609	-0,023	-0,445
31,080	6,720	-1,296	-16,690	0,1604	-0,031	-0,398
31,100	6,690	-1,610	-16,690	0,1597	-0,038	-0,398
31,120	6,655	-1,963	-17,671	0,1589	-0,047	-0,422
31,140	6,611	-2,317	-16,690	0,1578	-0,055	-0,398
31,160	6,563	-2,631	-15,708	0,1567	-0,063	-0,375
31,180	6,506	-2,945	-15,708	0,1553	-0,070	-0,375
31,200	6,445	-3,259	-15,708	0,1539	-0,078	-0,375
31,220	6,376	-3,574	-14,726	0,1522	-0,085	-0,352
31,240	6,302	-3,848	-14,726	0,1504	-0,092	-0,352
31,260	6,222	-4,163	-14,726	0,1485	-0,099	-0,352
31,280	6,136	-4,438	-12,763	0,1465	-0,106	-0,305
31,300	6,044	-4,673	-12,763	0,1443	-0,112	-0,305
31,320	5,949	-4,948	-13,744	0,1420	-0,118	-0,328
31,340	5,847	-5,223	-12,763	0,1396	-0,125	-0,305
31,360	5,740	-5,459	-11,781	0,1370	-0,130	-0,281
31,380	5,628	-5,694	-10,799	0,1344	-0,136	-0,258
31,400	5,512	-5,890	-9,817	0,1316	-0,141	-0,234
31,420	5,393	-6,087	-10,799	0,1287	-0,145	-0,258
31,440	5,268	-6,322	-9,817	0,1258	-0,151	-0,234
31,460	5,140	-6,480	-7,854	0,1227	-0,155	-0,188
31,480	5,009	-6,637	-7,854	0,1196	-0,158	-0,188
31,500	4,874	-6,794	-6,872	0,1164	-0,162	-0,164
31,520	4,738	-6,912	-6,872	0,1131	-0,165	-0,164
31,540	4,598	-7,069	-6,872	0,1098	-0,169	-0,164
31,560	4,455	-7,186	-4,909	0,1063	-0,172	-0,117
31,580	4,310	-7,265	-3,927	0,1029	-0,173	-0,094
31,600	4,164	-7,343	-3,927	0,0994	-0,175	-0,094
31,620	4,017	-7,422	-3,927	0,0959	-0,177	-0,094
31,640	3,867	-7,501	-2,945	0,0923	-0,179	-0,070
31,660	3,717	-7,540	-0,982	0,0887	-0,180	-0,023
31,680	3,566	-7,540	-6,697E-11	0,0851	-0,180	-1,599E-12
31,700	3,415	-7,540	6,697E-11	0,0815	-0,180	1,599E-12
31,720	3,264	-7,540	0,982	0,0779	-0,180	0,023
31,740	3,113	-7,501	1,963	0,0743	-0,179	0,047
31,760	2,964	-7,461	1,963	0,0708	-0,178	0,047
31,780	2,815	-7,422	2,945	0,0672	-0,177	0,070
31,800	2,667	-7,343	3,927	0,0637	-0,175	0,094
31,820	2,521	-7,265	4,909	0,0602	-0,173	0,117
31,840	2,377	-7,147	5,890	0,0567	-0,171	0,141
31,860	2,235	-7,029	5,890	0,0534	-0,168	0,141
31,880	2,095	-6,912	6,872	0,0500	-0,165	0,164
31,900	1,959	-6,754	7,854	0,0468	-0,161	0,188
31,920	1,825	-6,597	7,854	0,0436	-0,157	0,188
31,940	1,695	-6,440	8,836	0,0405	-0,154	0,211
31,960	1,568	-6,244	9,817	0,0374	-0,149	0,234
31,980	1,445	-6,048	9,817	0,0345	-0,144	0,234
32,000	1,326	-5,851	10,799	0,0316	-0,140	0,258
32,020	1,211	-5,616	11,781	0,0289	-0,134	0,281
32,040	1,101	-5,380	11,781	0,0263	-0,128	0,281
32,060	0,996	-5,144	12,763	0,0238	-0,123	0,305
32,080	0,895	-4,869	13,744	0,0214	-0,116	0,328
32,100	0,801	-4,595	13,744	0,0191	-0,110	0,328
32,120	0,712	-4,320	14,726	0,0170	-0,103	0,352
32,140	0,628	-4,006	15,708	0,0150	-0,096	0,375
32,160	0,551	-3,691	15,708	0,0132	-0,088	0,375
32,180	0,481	-3,377	14,726	0,0115	-0,081	0,352
32,200	0,416	-3,102	15,708	0,0099	-0,074	0,375
32,220	0,357	-2,749	17,671	0,0085	-0,066	0,422
32,240	0,306	-2,395	16,690	0,0073	-0,057	0,398
32,260	0,261	-2,081	16,690	0,0062	-0,050	0,398
32,280	0,223	-1,728	17,671	0,0053	-0,041	0,422
32,300	0,192	-1,374	18,653	0,0046	-0,033	0,445
32,320	0,168	-0,982	18,653	0,0040	-0,023	0,445
32,340	0,152	-0,628	17,671	0,0036	-0,015	0,422
32,360	0,143	-0,275	16,690	0,0034	-0,007	0,398
32,380	0,141	0,039	15,708	0,0034	9,375E-4	0,375
32,400	0,145	0,353	16,690	0,0034	0,008	0,398
32,420	0,156	0,707	16,690	0,0037	0,017	0,398
32,440	0,173	1,021	14,726	0,0041	0,024	0,352
32,460	0,196	1,296	14,726	0,0047	0,031	0,352
32,480	0,225	1,610	15,708	0,0054	0,038	0,375
32,500	0,261	1,924	13,744	0,0062	0,046	0,328
32,520	0,302	2,160	13,744	0,0072	0,052	0,328
32,540	0,347	2,474	15,708	0,0083	0,059	0,375
32,560	0,401	2,788	13,744	0,0096	0,067	0,328
32,580	0,459	3,024	13,744	0,0109	0,072	0,328
32,600	0,522	3,338	14,726	0,0124	0,080	0,352
32,620	0,592	3,613	12,763	0,0141	0,086	0,305
32,640	0,666	3,848	13,744	0,0159	0,092	0,328
32,660	0,746	4,163	13,744	0,0178	0,099	0,328
32,680	0,833	4,398	11,781	0,0199	0,105	0,281
32,700	0,922	4,634	12,763	0,0220	0,111	0,305
32,720	1,018	4,909	12,763	0,0243	0,117	0,305
32,740	1,118	5,144	10,799	0,0267	0,123	0,258
32,760	1,224	5,341	10,799	0,0292	0,127	0,258
32,780	1,332	5,576	10,799	0,0318	0,133	0,258
32,800	1,447	5,773	9,817	0,0345	0,138	0,234
32,820	1,563	5,969	9,817	0,0373	0,143	0,234
32,840	1,685	6,165	8,836	0,0402	0,147	0,211
32,860	1,810	6,322	8,836	0,0432	0,151	0,211
32,880	1,938	6,519	7,854	0,0463	0,156	0,188
32,900	2,070	6,637	6,872	0,0494	0,158	0,164
32,920	2,204	6,794	7,854	0,0526	0,162	0,187
32,940	2,342	6,951	5,890	0,0559	0,166	0,141
32,960	2,482	7,029	4,909	0,0592	0,168	0,117
32,980	2,623	7,147	5,890	0,0626	0,171	0,141
33,000	2,768	7,265	3,927	0,0661	0,173	0,094
33,020	2,914	7,304	2,945	0,0696	0,174	0,070
33,040	3,060	7,383	3,927	0,0730	0,176	0,094
33,060	3,209	7,461	1,963	0,0766	0,178	0,047
33,080	3,358	7,461	0,982	0,0802	0,178	0,023
33,100	3,508	7,501	0,982	0,0837	0,179	0,023
33,120	3,658	7,501	-3,331E-11	0,0873	0,179	-7,952E-13
33,140	3,808	7,501	-3,304E-11	0,0909	0,179	-7,952E-13
33,160	3,958	7,501	-1,963	0,0945	0,179	-0,047
33,180	4,108	7,422	-3,927	0,0981	0,177	-0,094
33,200	4,255	7,343	-2,945	0,1016	0,175	-0,070
33,220	4,401	7,304	-2,945	0,1051	0,174	-0,070
33,240	4,547	7,226	-4,909	0,1086	0,173	-0,117
33,260	4,690	7,108	-5,890	0,1120	0,170	-0,141
33,280	4,832	6,990	-6,872	0,1153	0,167	-0,164
33,300	4,970	6,833	-7,854	0,1186	0,163	-0,188
33,320	5,105	6,676	-8,836	0,1219	0,159	-0,211
33,340	5,237	6,480	-8,836	0,1250	0,155	-0,211
33,360	5,364	6,322	-8,836	0,1281	0,151	-0,211
33,380	5,490	6,126	-11,781	0,1311	0,146	-0,281
33,400	5,609	5,851	-11,781	0,1339	0,140	-0,281
33,420	5,724	5,655	-10,799	0,1366	0,135	-0,258
33,440	5,836	5,419	-12,763	0,1393	0,129	-0,305
33,460	5,941	5,144	-13,744	0,1418	0,123	-0,328
33,480	6,041	4,869	-14,726	0,1442	0,116	-0,352
33,500	6,136	4,555	-14,726	0,1465	0,109	-0,352
33,520	6,223	4,280	-14,726	0,1486	0,102	-0,352
33,540	6,307	3,966	-16,690	0,1506	0,095	-0,398
33,560	6,382	3,613	-15,708	0,1524	0,086	-0,375
33,580	6,451	3,338	-15,708	0,1540	0,080	-0,375
33,600	6,516	2,985	-18,653	0,1555	0,071	-0,445
33,620	6,571	2,592	-18,653	0,1569	0,062	-0,445
33,640	6,619	2,238	-17,671	0,1580	0,053	-0,422
33,660	6,660	1,885	-18,653	0,1590	0,045	-0,445
33,680	6,695	1,492	-19,635	0,1598	0,036	-0,469
33,700	6,720	1,100	-18,653	0,1604	0,026	-0,445
33,720	6,739	0,746	-19,635	0,1609	0,018	-0,469
33,740	6,750	0,314	-20,617	0,1611	0,008	-0,492
33,760	6,751	-0,079	-17,671	0,1612	-0,002	-0,422
33,780	6,747	-0,393	-17,671	0,1611	-0,009	-0,422
33,800	6,736	-0,785	-18,653	0,1608	-0,019	-0,445
33,820	6,715	-1,139	-16,690	0,1603	-0,027	-0,398
33,840	6,690	-1,453	-17,671	0,1597	-0,035	-0,422
33,860	6,657	-1,846	-17,671	0,1589	-0,044	-0,422
33,880	6,616	-2,160	-15,708	0,1579	-0,052	-0,375
33,900	6,571	-2,474	-15,708	0,1569	-0,059	-0,375
33,920	6,517	-2,788	-14,726	0,1556	-0,067	-0,352
33,940	6,459	-3,063	-15,708	0,1542	-0,073	-0,375
33,960	6,395	-3,416	-16,690	0,1527	-0,082	-0,398
33,980	6,322	-3,731	-13,744	0,1509	-0,089	-0,328
34,000	6,245	-3,966	-13,744	0,1491	-0,095	-0,328
34,020	6,164	-4,280	-14,726	0,1471	-0,102	-0,352
34,040	6,074	-4,555	-12,763	0,1450	-0,109	-0,305
34,060	5,982	-4,791	-12,763	0,1428	-0,114	-0,305
34,080	5,883	-5,066	-11,781	0,1404	-0,121	-0,281
34,100	5,779	-5,262	-10,799	0,1380	-0,126	-0,258
34,120	5,672	-5,498	-12,763	0,1354	-0,131	-0,305
34,140	5,559	-5,773	-11,781	0,1327	-0,138	-0,281
34,160	5,441	-5,969	-8,836	0,1299	-0,143	-0,211
34,180	5,320	-6,126	-8,836	0,1270	-0,146	-0,211
34,200	5,196	-6,322	-9,817	0,1240	-0,151	-0,234
34,220	5,067	-6,519	-7,854	0,1210	-0,156	-0,187
34,240	4,935	-6,637	-6,872	0,1178	-0,158	-0,164
34,260	4,802	-6,794	-8,836	0,1146	-0,162	-0,211
34,280	4,664	-6,990	-6,872	0,1113	-0,167	-0,164
34,300	4,522	-7,069	-3,927	0,1080	-0,169	-0,094
34,320	4,381	-7,147	-4,909	0,1046	-0,171	-0,117
34,340	4,236	-7,265	-4,909	0,1011	-0,173	-0,117
34,360	4,090	-7,343	-2,945	0,0976	-0,175	-0,070
34,380	3,943	-7,383	-1,963	0,0941	-0,176	-0,047
34,400	3,795	-7,422	-1,963	0,0906	-0,177	-0,047
34,420	3,646	-7,461	-1,963	0,0870	-0,178	-0,047
34,440	3,497	-7,501	-0,982	0,0835	-0,179	-0,023
34,460	3,346	-7,501	0,982	0,0799	-0,179	0,023
34,480	3,197	-7,461	1,963	0,0763	-0,178	0,047
34,500	3,047	-7,422	1,963	0,0727	-0,177	0,047
34,520	2,900	-7,383	2,945	0,0692	-0,176	0,070
34,540	2,752	-7,304	3,927	0,0657	-0,174	0,094
34,560	2,608	-7,226	3,927	0,0622	-0,173	0,094
34,580	2,463	-7,147	4,909	0,0588	-0,171	0,117
34,600	2,322	-7,029	5,890	0,0554	-0,168	0,141
34,620	2,182	-6,912	5,890	0,0521	-0,165	0,141
34,640	2,045	-6,794	6,872	0,0488	-0,162	0,164
34,660	1,910	-6,637	7,854	0,0456	-0,158	0,188
34,680	1,780	-6,480	7,854	0,0425	-0,155	0,187
34,700	1,651	-6,322	9,817	0,0394	-0,151	0,234
34,720	1,527	-6,087	10,799	0,0364	-0,145	0,258
34,740	1,407	-5,890	9,817	0,0336	-0,141	0,234
34,760	1,291	-5,694	9,817	0,0308	-0,136	0,234
34,780	1,180	-5,498	10,799	0,0282	-0,131	0,258
34,800	1,071	-5,262	12,763	0,0256	-0,126	0,305
34,820	0,969	-4,987	13,744	0,0231	-0,119	0,328
34,840	0,872	-4,712	14,726	0,0208	-0,113	0,352
34,860	0,781	-4,398	14,726	0,0186	-0,105	0,352
34,880	0,696	-4,123	12,763	0,0166	-0,098	0,305
34,900	0,616	-3,888	13,744	0,0147	-0,093	0,328
34,920	0,540	-3,574	16,690	0,0129	-0,085	0,398
34,940	0,473	-3,220	16,690	0,0113	-0,077	0,398
34,960	0,412	-2,906	15,708	0,0098	-0,069	0,375
34,980	0,357	-2,592	16,690	0,0085	-0,062	0,398
35,000	0,308	-2,238	16,690	0,0073	-0,053	0,398
35,020	0,267	-1,924	16,690	0,0064	-0,046	0,398
35,040	0,231	-1,571	18,653	0,0055	-0,038	0,445
35,060	0,204	-1,178	17,671	0,0049	-0,028	0,422
35,080	0,184	-0,864	16,690	0,0044	-0,021	0,398
35,100	0,170	-0,511	18,653	0,0040	-0,012	0,445
35,120	0,163	-0,118	17,671	0,0039	-0,003	0,422
35,140	0,165	0,196	15,708	0,0039	0,005	0,375
35,160	0,171	0,511	15,708	0,0041	0,012	0,375
35,180	0,185	0,825	14,726	0,0044	0,020	0,352
35,200	0,204	1,100	14,726	0,0049	0,026	0,352
35,220	0,229	1,414	15,708	0,0055	0,034	0,375
35,240	0,261	1,728	14,726	0,0062	0,041	0,352
35,260	0,298	2,003	13,744	0,0071	0,048	0,328
35,280	0,341	2,278	14,726	0,0081	0,054	0,352
35,300	0,390	2,592	14,726	0,0093	0,062	0,352
35,320	0,445	2,867	12,763	0,0106	0,068	0,305
35,340	0,504	3,102	13,744	0,0120	0,074	0,328
35,360	0,569	3,416	14,726	0,0136	0,082	0,352
35,380	0,641	3,691	12,763	0,0153	0,088	0,305
35,400	0,716	3,927	12,763	0,0171	0,094	0,305
35,420	0,798	4,202	12,763	0,0190	0,100	0,305
35,440	0,884	4,438	12,763	0,0211	0,106	0,305
35,460	0,975	4,712	12,763	0,0233	0,113	0,305
35,480	1,073	4,948	10,799	0,0256	0,118	0,258
35,500	1,173	5,144	10,799	0,0280	0,123	0,258
35,520	1,279	5,380	10,799	0,0305	0,128	0,258
35,540	1,389	5,576	9,817	0,0331	0,133	0,234
35,560	1,502	5,773	10,799	0,0358	0,138	0,258
35,580	1,619	6,008	9,817	0,0387	0,143	0,234
35,600	1,742	6,165	7,854	0,0416	0,147	0,187
35,620	1,866	6,322	7,854	0,0445	0,151	0,188
35,640	1,995	6,480	6,872	0,0476	0,155	0,164
35,660	2,125	6,597	6,872	0,0507	0,158	0,164
35,680	2,259	6,754	7,854	0,0539	0,161	0,187
35,700	2,395	6,912	6,872	0,0572	0,165	0,164
35,720	2,535	7,029	4,909	0,0605	0,168	0,117
35,740	2,677	7,108	3,927	0,0639	0,170	0,094
35,760	2,820	7,186	3,927	0,0673	0,172	0,094
35,780	2,964	7,265	3,927	0,0708	0,173	0,094
35,800	3,110	7,343	2,945	0,0742	0,175	0,070
35,820	3,258	7,383	1,963	0,0778	0,176	0,047
35,840	3,405	7,422	0,982	0,0813	0,177	0,023
35,860	3,555	7,422	-6,590E-11	0,0849	0,177	-1,574E-12
35,880	3,702	7,422	-3,297E-11	0,0884	0,177	-7,869E-13
35,900	3,852	7,422	-0,982	0,0919	0,177	-0,023
35,920	3,999	7,383	-1,963	0,0955	0,176	-0,047
35,940	4,147	7,343	-1,963	0,0990	0,175	-0,047
35,960	4,293	7,304	-2,945	0,1025	0,174	-0,070
35,980	4,439	7,226	-4,909	0,1060	0,173	-0,117
36,000	4,582	7,108	-5,890	0,1094	0,170	-0,141
36,020	4,723	6,990	-5,890	0,1128	0,167	-0,141
36,040	4,862	6,872	-5,890	0,1161	0,164	-0,141
36,060	4,998	6,754	-6,872	0,1193	0,161	-0,164
36,080	5,132	6,597	-8,836	0,1225	0,158	-0,211
36,100	5,262	6,401	-9,817	0,1256	0,153	-0,234
36,120	5,388	6,205	-9,817	0,1286	0,148	-0,234
36,140	5,510	6,008	-10,799	0,1315	0,143	-0,258
36,160	5,628	5,773	-11,781	0,1344	0,138	-0,281
36,180	5,741	5,537	-12,763	0,1371	0,132	-0,305
36,200	5,850	5,262	-12,763	0,1396	0,126	-0,305
36,220	5,952	5,027	-12,763	0,1421	0,120	-0,305
36,240	6,051	4,752	-14,726	0,1444	0,113	-0,352
36,260	6,142	4,438	-14,726	0,1466	0,106	-0,352
36,280	6,228	4,163	-14,726	0,1487	0,099	-0,352
36,300	6,308	3,848	-15,708	0,1506	0,092	-0,375
36,320	6,382	3,534	-15,708	0,1524	0,084	-0,375
36,340	6,450	3,220	-16,690	0,1540	0,077	-0,398
36,360	6,511	2,867	-18,653	0,1554	0,068	-0,445
36,380	6,564	2,474	-18,653	0,1567	0,059	-0,445
36,400	6,610	2,121	-17,671	0,1578	0,051	-0,422
36,420	6,649	1,767	-18,653	0,1587	0,042	-0,445
36,440	6,681	1,374	-18,653	0,1595	0,033	-0,445
36,460	6,704	1,021	-18,653	0,1600	0,024	-0,445
36,480	6,721	0,628	-19,635	0,1605	0,015	-0,469
36,500	6,729	0,236	-19,635	0,1607	0,006	-0,469
36,520	6,731	-0,157	-18,653	0,1607	-0,004	-0,445
36,540	6,723	-0,511	-17,671	0,1605	-0,012	-0,422
36,560	6,710	-0,864	-18,653	0,1602	-0,021	-0,445
36,580	6,688	-1,257	-17,671	0,1597	-0,030	-0,422
36,600	6,660	-1,571	-15,708	0,1590	-0,038	-0,375
36,620	6,626	-1,885	-15,708	0,1582	-0,045	-0,375
36,640	6,585	-2,199	-16,690	0,1572	-0,052	-0,398
36,660	6,538	-2,553	-16,690	0,1561	-0,061	-0,398
36,680	6,483	-2,867	-14,726	0,1548	-0,068	-0,352
36,700	6,423	-3,142	-15,708	0,1533	-0,075	-0,375
36,720	6,357	-3,495	-15,708	0,1518	-0,083	-0,375
36,740	6,283	-3,770	-13,744	0,1500	-0,090	-0,328
36,760	6,206	-4,045	-14,726	0,1482	-0,097	-0,352
36,780	6,121	-4,359	-12,763	0,1461	-0,104	-0,305
36,800	6,032	-4,555	-11,781	0,1440	-0,109	-0,281
36,820	5,939	-4,830	-13,744	0,1418	-0,115	-0,328
36,840	5,839	-5,105	-11,781	0,1394	-0,122	-0,281
36,860	5,735	-5,301	-10,799	0,1369	-0,127	-0,258
36,880	5,627	-5,537	-11,781	0,1343	-0,132	-0,281
36,900	5,513	-5,773	-10,799	0,1316	-0,138	-0,258
36,920	5,396	-5,969	-9,817	0,1288	-0,142	-0,234
36,940	5,275	-6,165	-8,836	0,1259	-0,147	-0,211
36,960	5,149	-6,322	-7,854	0,1229	-0,151	-0,188
36,980	5,022	-6,480	-8,836	0,1199	-0,155	-0,211
37,000	4,890	-6,676	-7,854	0,1167	-0,159	-0,187
37,020	4,755	-6,794	-5,890	0,1135	-0,162	-0,141
37,040	4,618	-6,912	-6,872	0,1103	-0,165	-0,164
37,060	4,478	-7,069	-5,890	0,1069	-0,169	-0,141
37,080	4,335	-7,147	-3,927	0,1035	-0,171	-0,094
37,100	4,192	-7,226	-4,909	0,1001	-0,172	-0,117
37,120	4,046	-7,343	-3,927	0,0966	-0,175	-0,094
37,140	3,899	-7,383	-0,982	0,0931	-0,176	-0,023
37,160	3,751	-7,383	-0,982	0,0896	-0,176	-0,023
37,180	3,603	-7,422	-1,963	0,0860	-0,177	-0,047
37,200	3,454	-7,461	3,297E-11	0,0825	-0,178	7,869E-13
37,220	3,305	-7,422	1,963	0,0789	-0,177	0,047
37,240	3,157	-7,383	0,982	0,0754	-0,176	0,023
37,260	3,010	-7,383	0,982	0,0719	-0,176	0,023
37,280	2,862	-7,343	2,945	0,0683	-0,175	0,070
37,300	2,716	-7,265	3,927	0,0648	-0,173	0,094
37,320	2,571	-7,186	3,927	0,0614	-0,172	0,094
37,340	2,428	-7,108	5,890	0,0580	-0,170	0,141
37,360	2,287	-6,951	6,872	0,0546	-0,166	0,164
37,380	2,150	-6,833	5,890	0,0513	-0,163	0,141
37,400	2,014	-6,715	6,872	0,0481	-0,160	0,164
37,420	1,882	-6,558	7,854	0,0449	-0,157	0,187
37,440	1,751	-6,401	8,836	0,0418	-0,153	0,211
37,460	1,626	-6,205	8,836	0,0388	-0,148	0,211
37,480	1,503	-6,048	8,836	0,0359	-0,144	0,211
37,500	1,384	-5,851	10,799	0,0330	-0,140	0,258
37,520	1,269	-5,616	11,781	0,0303	-0,134	0,281
37,540	1,159	-5,380	11,781	0,0277	-0,128	0,281
37,560	1,054	-5,144	12,763	0,0252	-0,123	0,305
37,580	0,953	-4,869	13,744	0,0228	-0,116	0,328
37,600	0,859	-4,595	12,763	0,0205	-0,110	0,305
37,620	0,770	-4,359	13,744	0,0184	-0,104	0,328
37,640	0,685	-4,045	14,726	0,0164	-0,097	0,352
37,660	0,608	-3,770	14,726	0,0145	-0,090	0,352
37,680	0,534	-3,456	16,690	0,0128	-0,083	0,398
37,700	0,470	-3,102	15,708	0,0112	-0,074	0,375
37,720	0,410	-2,827	14,726	0,0098	-0,067	0,352
37,740	0,357	-2,513	16,690	0,0085	-0,060	0,398
37,760	0,309	-2,160	17,671	0,0074	-0,052	0,422
37,780	0,270	-1,806	16,690	0,0065	-0,043	0,398
37,800	0,237	-1,492	16,690	0,0057	-0,036	0,398
37,820	0,210	-1,139	18,653	0,0050	-0,027	0,445
37,840	0,192	-0,746	18,653	0,0046	-0,018	0,445
37,860	0,181	-0,393	16,690	0,0043	-0,009	0,398
37,880	0,176	-0,079	15,708	0,0042	-0,002	0,375
37,900	0,178	0,236	16,690	0,0042	0,006	0,398
37,920	0,185	0,589	16,690	0,0044	0,014	0,398
37,940	0,201	0,903	14,726	0,0048	0,022	0,352
37,960	0,221	1,178	14,726	0,0053	0,028	0,352
37,980	0,248	1,492	14,726	0,0059	0,036	0,352
38,000	0,281	1,767	13,744	0,0067	0,042	0,328
38,020	0,319	2,042	14,726	0,0076	0,049	0,352
38,040	0,363	2,356	14,726	0,0087	0,056	0,352
38,060	0,413	2,631	12,763	0,0099	0,063	0,305
38,080	0,468	2,867	13,744	0,0112	0,068	0,328
38,100	0,528	3,181	14,726	0,0126	0,076	0,352
38,120	0,595	3,456	12,763	0,0142	0,082	0,305
38,140	0,666	3,691	13,744	0,0159	0,088	0,328
38,160	0,743	4,006	13,744	0,0177	0,096	0,328
38,180	0,826	4,241	11,781	0,0197	0,101	0,281
38,200	0,913	4,477	12,763	0,0218	0,107	0,305
38,220	1,005	4,752	12,763	0,0240	0,113	0,305
38,240	1,103	4,987	10,799	0,0263	0,119	0,258
38,260	1,205	5,184	10,799	0,0288	0,124	0,258
38,280	1,310	5,419	11,781	0,0313	0,129	0,281
38,300	1,422	5,655	9,817	0,0339	0,135	0,234
38,320	1,536	5,812	8,836	0,0367	0,139	0,211
38,340	1,654	6,008	9,817	0,0395	0,143	0,234
38,360	1,777	6,205	8,836	0,0424	0,148	0,211
38,380	1,902	6,362	8,836	0,0454	0,152	0,211
38,400	2,031	6,558	7,854	0,0485	0,157	0,188
38,420	2,165	6,676	5,890	0,0517	0,159	0,141
38,440	2,298	6,794	6,872	0,0549	0,162	0,164
38,460	2,436	6,951	5,890	0,0582	0,166	0,141
38,480	2,576	7,029	4,909	0,0615	0,168	0,117
38,500	2,717	7,147	5,890	0,0649	0,171	0,141
38,520	2,862	7,265	3,927	0,0683	0,173	0,094
38,540	3,008	7,304	1,963	0,0718	0,174	0,047
38,560	3,154	7,343	2,945	0,0753	0,175	0,070
38,580	3,302	7,422	1,963	0,0788	0,177	0,047
38,600	3,451	7,422	0,000	0,0824	0,177	0,000
38,620	3,599	7,422	0,982	0,0859	0,177	0,023
38,640	3,748	7,461	6,566E-11	0,0895	0,178	1,574E-12
38,660	3,897	7,422	-1,963	0,0930	0,177	-0,047
38,680	4,045	7,383	-0,982	0,0966	0,176	-0,023
38,700	4,192	7,383	-1,963	0,1001	0,176	-0,047
38,720	4,340	7,304	-4,909	0,1036	0,174	-0,117
38,740	4,485	7,186	-4,909	0,1071	0,172	-0,117
38,760	4,628	7,108	-4,909	0,1105	0,170	-0,117
38,780	4,769	6,990	-5,890	0,1139	0,167	-0,141
38,800	4,907	6,872	-6,872	0,1172	0,164	-0,164
38,820	5,044	6,715	-8,836	0,1204	0,160	-0,211
38,840	5,176	6,519	-8,836	0,1236	0,156	-0,211
38,860	5,305	6,362	-8,836	0,1266	0,152	-0,211
38,880	5,430	6,165	-10,799	0,1296	0,147	-0,258
38,900	5,551	5,930	-10,799	0,1325	0,142	-0,258
38,920	5,667	5,733	-10,799	0,1353	0,137	-0,258
38,940	5,781	5,498	-12,763	0,1380	0,131	-0,305
38,960	5,887	5,223	-13,744	0,1406	0,125	-0,328
38,980	5,989	4,948	-13,744	0,1430	0,118	-0,328
39,000	6,085	4,673	-13,744	0,1453	0,112	-0,328
39,020	6,176	4,398	-14,726	0,1475	0,105	-0,352
39,040	6,261	4,084	-15,708	0,1495	0,097	-0,375
39,060	6,340	3,770	-16,690	0,1514	0,090	-0,398
39,080	6,412	3,416	-16,690	0,1531	0,082	-0,398
39,100	6,476	3,102	-16,690	0,1546	0,074	-0,398
39,120	6,536	2,749	-18,653	0,1560	0,066	-0,445
39,140	6,586	2,356	-17,671	0,1572	0,056	-0,422
39,160	6,630	2,042	-17,671	0,1583	0,049	-0,422
39,180	6,668	1,649	-19,635	0,1592	0,039	-0,469
39,200	6,696	1,257	-18,653	0,1599	0,030	-0,445
39,220	6,718	0,903	-19,635	0,1604	0,022	-0,469
39,240	6,732	0,471	-19,635	0,1607	0,011	-0,469
39,260	6,737	0,118	-17,671	0,1608	0,003	-0,422
39,280	6,737	-0,236	-19,635	0,1608	-0,006	-0,469
39,300	6,728	-0,668	-19,635	0,1606	-0,016	-0,469
39,320	6,710	-1,021	-16,690	0,1602	-0,024	-0,398
39,340	6,687	-1,335	-16,690	0,1596	-0,032	-0,398
