Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Absolutdruck 1 (kPa)	Absolutdruck 2 (kPa)	1-2 Druckdifferenz (kPa)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Temperatur (°C)
57.800	143.03	99.26	43.77	1.681	-7.398	-246.458	0.0401	-0.177	-5.884	17.9
57.850				0.900	-17.279	-35.500	0.0215	-0.412	-0.847	
57.900				-0.047	-10.948	230.436	-0.0011	-0.261	5.501	17.9
57.950				-0.195	5.765	269.706	-0.0046	0.138	6.439	
58.000	162.79	99.27	63.52	0.529	16.022	65.031	0.0126	0.383	1.552	17.9
58.050				1.407	12.268	-168.075	0.0336	0.293	-4.013	
58.100				1.756	-0.785	-267.193	0.0419	-0.019	-6.379	17.9
58.150				1.329	-14.451	-150.168	0.0317	-0.345	-3.585	
58.200	101.53	99.26	2.27	0.311	-15.802	126.606	0.0074	-0.377	3.023	17.8
58.250				-0.251	-1.791	287.927	-0.0060	-0.043	6.874	
58.300				0.132	12.990	172.788	0.0032	0.310	4.125	17.8
58.350				1.048	15.488	-71.471	0.0250	0.370	-1.706	
58.400	164.35	99.27	65.09	1.681	5.843	-244.730	0.0401	0.139	-5.843	17.8
58.450				1.632	-8.985	-232.635	0.0390	-0.215	-5.554	
58.500				0.782	-17.420	-3.770	0.0187	-0.416	-0.090	17.8
58.550				-0.110	-9.362	247.872	-0.0026	-0.223	5.918	
58.600	141.13	99.26	41.87	-0.154	7.367	256.040	-0.0037	0.176	6.112	17.8
58.650				0.627	16.242	39.113	0.0150	0.388	0.934	
58.700				1.470	11.278	-186.140	0.0351	0.269	-4.444	17.7
58.750				1.755	-2.372	-267.664	0.0419	-0.057	-6.390	
58.800	114.57	99.26	15.31	1.233	-15.488	-125.193	0.0294	-0.370	-2.989	17.7
58.850				0.206	-14.891	156.923	0.0049	-0.355	3.746	
58.900				-0.256	0.204	289.184	-0.0061	0.005	6.904	17.7
58.950				0.226	14.027	146.555	0.0054	0.335	3.499	
59.000	173.20	99.27	73.93	1.147	14.860	-97.232	0.0274	0.355	-2.321	17.7
59.050				1.712	4.304	-253.213	0.0409	0.103	-6.045	
59.100				1.577	-10.462	-216.927	0.0377	-0.250	-5.179	17.7
59.150				0.666	-17.389	28.746	0.0159	-0.415	0.686	
59.200	99.23	99.26	-0.03	-0.162	-7.587	264.051	-0.0039	-0.181	6.304	17.6
59.250				-0.093	9.016	238.761	-0.0022	0.215	5.700	
59.300				0.740	16.289	9.896	0.0177	0.389	0.236	17.6
59.350				1.536	10.006	-203.732	0.0367	0.239	-4.864	
59.400	137.53	99.26	38.26	1.740	-4.084	-262.323	0.0416	-0.097	-6.263	17.6
59.450				1.128	-16.226	-96.918	0.0269	-0.387	-2.314	
59.500				0.118	-13.776	181.898	0.0028	-0.329	4.343	17.6
59.550				-0.250	1.963	285.885	-0.0060	0.047	6.825	
59.600	127.85	99.26	28.59	0.314	14.813	122.365	0.0075	0.354	2.921	17.6
59.650				1.232	14.200	-120.166	0.0294	0.339	-2.869	
59.700				1.734	2.796	-260.124	0.0414	0.067	-6.210	17.6
59.750				1.511	-11.812	-199.334	0.0361	-0.282	-4.759	
59.800	100.12	99.26	0.86	0.553	-17.137	59.219	0.0132	-0.409	1.414	17.5
59.850				-0.203	-5.890	274.890	-0.0048	-0.141	6.562	
59.900				-0.036	10.352	221.168	-8.6250E-4	0.247	5.280	17.5
59.950				0.833	16.226	-15.080	0.0199	0.387	-0.360	
60.000	160.61	99.26	61.35	1.587	8.844	-218.655	0.0379	0.211	-5.220	17.5
60.050				1.717	-5.639	-256.825	0.0410	-0.135	-6.131	
60.100				1.023	-16.839	-68.801	0.0244	-0.402	-1.642	17.5
60.150				0.033	-12.519	206.403	7.8750E-4	-0.299	4.927	
60.200	109.98	99.26	10.72	-0.229	3.801	279.445	-0.0055	0.091	6.671	17.5
60.250				0.413	15.425	95.819	0.0099	0.368	2.288	
60.300				1.313	13.383	-142.157	0.0314	0.319	-3.394	17.4
60.350				1.751	1.210	-265.151	0.0418	0.029	-6.330	
60.400	111.19	99.26	11.93	1.434	-13.132	-178.600	0.0342	-0.313	-4.264	17.4
60.450				0.438	-16.650	91.106	0.0105	-0.398	2.175	
60.500				-0.231	-4.021	282.744	-0.0055	-0.096	6.750	17.4
60.550				0.036	11.624	199.963	8.6250E-4	0.277	4.774	
60.600	154.79	99.26	55.53	0.931	15.975	-40.684	0.0222	0.381	-0.971	17.4
60.650				1.634	7.556	-231.221	0.0390	0.180	-5.520	
60.700				1.687	-7.147	-247.872	0.0403	-0.171	-5.918	17.4
60.750				0.919	-17.232	-40.212	0.0219	-0.411	-0.960	
60.800	100.07	99.26	0.81	-0.036	-11.168	227.923	-8.6250E-4	-0.267	5.441	17.4
60.850				-0.198	5.561	271.277	-0.0047	0.133	6.476	
60.900				0.520	15.959	68.016	0.0124	0.381	1.624	17.3
60.950				1.398	12.362	-165.405	0.0334	0.295	-3.949	
61.000	132.40	99.26	33.14	1.756	-0.581	-267.036	0.0419	-0.014	-6.375	17.3
61.050				1.340	-14.341	-153.153	0.0320	-0.342	-3.656	
61.100				0.322	-15.896	123.779	0.0077	-0.380	2.955	17.3
61.150				-0.250	-1.963	288.084	-0.0060	-0.047	6.878	
61.200	132.45	99.26	33.19	0.126	12.912	174.830	0.0030	0.308	4.174	17.3
61.250				1.041	15.519	-69.429	0.0249	0.370	-1.658	
61.300				1.678	5.969	-243.159	0.0401	0.142	-5.805	17.3
61.350				1.638	-8.796	-233.735	0.0391	-0.210	-5.580	
61.400	99.10	99.26	-0.16	0.798	-17.404	-7.697	0.0191	-0.415	-0.184	17.2
61.450				-0.102	-9.566	245.673	-0.0024	-0.228	5.865	
61.500				-0.159	7.163	257.925	-0.0038	0.171	6.158	17.2
61.550				0.614	16.226	42.412	0.0147	0.387	1.013	
61.600	172.16	99.27	72.90	1.464	11.404	-184.569	0.0350	0.272	-4.406	17.2
61.650				1.755	-2.231	-267.664	0.0419	-0.053	-6.390	
61.700				1.241	-15.362	-127.392	0.0296	-0.367	-3.041	17.2
61.750				0.218	-14.970	152.996	0.0052	-0.357	3.653	
61.800	113.21	99.26	13.95	-0.256	-0.063	288.713	-0.0061	-0.001	6.892	17.2
61.850				0.212	13.902	150.325	0.0051	0.332	3.589	
61.900				1.134	14.970	-94.562	0.0271	0.357	-2.258	17.1
61.950				1.709	4.445	-254.312	0.0408	0.106	-6.071	
62.000	146.85	99.26	47.59	1.579	-10.462	-218.655	0.0377	-0.250	-5.220	17.1
62.050				0.663	-17.420	28.746	0.0158	-0.416	0.686	
62.100				-0.163	-7.587	263.894	-0.0039	-0.181	6.300	17.1
62.150				-0.096	8.969	238.447	-0.0023	0.214	5.693	
62.200	159.64	99.26	60.38	0.734	16.258	11.153	0.0175	0.388	0.266	17.1
62.250				1.530	10.085	-202.005	0.0365	0.241	-4.823	
62.300				1.742	-3.943	-263.109	0.0416	-0.094	-6.281	17.1
62.350				1.136	-16.226	-98.960	0.0271	-0.387	-2.362	
62.400	101.63	99.26	2.37	0.119	-13.839	182.841	0.0029	-0.330	4.365	17.0
62.450				-0.248	2.058	287.456	-0.0059	0.049	6.863	
62.500				0.325	14.907	120.637	0.0078	0.356	2.880	17.0
62.550				1.243	14.121	-123.151	0.0297	0.337	-2.940	
62.600	166.37	99.26	67.10	1.737	2.592	-260.909	0.0415	0.062	-6.229	17.0
62.650				1.502	-11.969	-196.664	0.0359	-0.286	-4.695	
62.700				0.540	-17.075	62.989	0.0129	-0.408	1.504	17.0
62.750				-0.206	-5.671	276.460	-0.0049	-0.135	6.600	
62.800	137.90	99.27	38.63	-0.027	10.571	219.283	-6.3750E-4	0.252	5.235	17.0
62.850				0.851	16.258	-19.949	0.0203	0.388	-0.476	
62.900				1.599	8.577	-222.268	0.0382	0.205	-5.306	17.0
62.950				1.709	-5.969	-254.626	0.0408	-0.143	-6.079	
63.000	117.15	99.26	17.89	1.002	-16.886	-62.989	0.0239	-0.403	-1.504	16.9
63.050				0.020	-12.268	209.701	4.8750E-4	-0.293	5.006	
63.100				-0.225	4.084	278.031	-0.0054	0.098	6.637	16.9
63.150				0.429	15.535	91.420	0.0102	0.371	2.182	
63.200	173.00	99.27	73.73	1.329	13.226	-147.184	0.0317	0.316	-3.514	16.9
63.250				1.751	0.817	-266.564	0.0418	0.019	-6.364	
63.300				1.411	-13.430	-172.945	0.0337	-0.321	-4.129	16.9
63.350				0.408	-16.478	99.431	0.0098	-0.393	2.374	
63.400	117.72	99.26	18.46	-0.237	-3.487	285.100	-0.0057	-0.083	6.806	16.9
63.450				0.060	12.032	193.993	0.0014	0.287	4.631	
63.500				0.966	15.912	-50.108	0.0231	0.380	-1.196	16.8
63.550				1.651	7.021	-237.976	0.0394	0.168	-5.681	
63.600	139.91	99.26	40.65	1.668	-7.885	-243.788	0.0398	-0.188	-5.820	16.8
63.650				0.862	-17.357	-25.604	0.0206	-0.414	-0.611	
63.700				-0.068	-10.446	235.777	-0.0016	-0.249	5.629	16.8
63.750				-0.182	6.220	264.679	-0.0043	0.148	6.319	
63.800	164.18	99.27	64.91	0.554	16.022	57.962	0.0132	0.382	1.384	16.8
63.850				1.420	12.017	-171.217	0.0339	0.287	-4.087	
63.900				1.756	-1.100	-267.036	0.0419	-0.026	-6.375	16.8
63.950				1.310	-14.687	-145.299	0.0313	-0.351	-3.469	
64.000	100.63	99.26	1.37	0.287	-15.629	133.518	0.0069	-0.373	3.187	16.7
64.050				-0.253	-1.335	288.713	-0.0060	-0.032	6.893	
64.100				0.154	13.242	166.819	0.0037	0.316	3.983	16.7
64.150				1.071	15.347	-77.283	0.0256	0.366	-1.845	
64.200	162.49	99.26	63.23	1.689	5.513	-246.144	0.0403	0.132	-5.876	16.7
64.250				1.623	-9.268	-229.494	0.0387	-0.221	-5.479	
64.300				0.762	-17.436	2.513	0.0182	-0.416	0.060	16.7
64.350				-0.121	-9.016	252.113	-0.0029	-0.215	6.019	
64.400	108.48	99.26	9.22	-0.140	7.775	253.055	-0.0033	0.186	6.041	16.7
64.450				0.657	16.289	31.730	0.0157	0.389	0.758	
64.500				1.489	10.948	-191.166	0.0356	0.261	-4.564	16.7
64.550				1.751	-2.827	-265.936	0.0418	-0.067	-6.349	
64.600	112.60	99.26	13.34	1.206	-15.645	-117.967	0.0288	-0.373	-2.816	16.6
64.650				0.187	-14.624	161.792	0.0045	-0.349	3.862	
64.700				-0.256	0.534	288.241	-0.0061	0.013	6.881	16.6
64.750				0.240	14.200	142.471	0.0057	0.339	3.401	
64.800	172.81	99.27	73.54	1.164	14.781	-102.887	0.0278	0.353	-2.456	16.6
64.850				1.718	3.911	-256.825	0.0410	0.093	-6.131	
64.900				1.555	-10.901	-212.058	0.0371	-0.260	-5.062	16.6
64.950				0.628	-17.294	38.170	0.0150	-0.413	0.911	
65.000	99.67	99.26	0.41	-0.174	-7.084	266.564	-0.0042	-0.169	6.364	16.6
65.050				-0.080	9.362	233.735	-0.0019	0.224	5.580	
65.100				0.762	16.289	3.770	0.0182	0.389	0.090	16.5
65.150				1.549	9.739	-207.817	0.0370	0.232	-4.961	
65.200	134.62	99.26	35.36	1.736	-4.492	-261.852	0.0414	-0.107	-6.251	16.5
65.250				1.100	-16.446	-89.535	0.0263	-0.393	-2.137	
65.300				0.091	-13.446	190.066	0.0022	-0.321	4.538	16.5
65.350				-0.245	2.560	285.257	-0.0058	0.061	6.810	
65.400	130.40	99.26	31.14	0.347	15.080	113.726	0.0083	0.360	2.715	16.5
65.450				1.263	13.933	-129.120	0.0302	0.333	-3.083	
65.500				1.740	2.168	-262.794	0.0416	0.052	-6.274	16.5
65.550				1.480	-12.346	-191.323	0.0353	-0.295	-4.567	
65.600	99.30	99.26	0.05	0.506	-16.965	72.728	0.0121	-0.405	1.736	16.5
65.650				-0.217	-5.074	279.445	-0.0052	-0.121	6.671	
65.700				-0.002	10.980	211.744	-3.7500E-5	0.262	5.055	16.4
65.750				0.881	16.101	-27.646	0.0210	0.384	-0.660	
65.800	157.63	99.26	58.37	1.608	8.215	-224.624	0.0384	0.196	-5.363	16.4
65.850				1.703	-6.362	-252.584	0.0407	-0.152	-6.030	
65.900				0.972	-17.043	-55.292	0.0232	-0.407	-1.320	16.4
65.950				-0.002	-11.891	216.927	-3.7500E-5	-0.284	5.179	
66.000	112.17	99.26	12.91	-0.217	4.650	275.989	-0.0052	0.111	6.589	16.4
66.050				0.463	15.708	82.624	0.0111	0.375	1.972	
66.100				1.354	12.912	-153.781	0.0323	0.308	-3.671	16.4
66.150				1.755	0.330	-266.407	0.0419	0.008	-6.360	
66.200	108.66	99.26	9.39	1.387	-13.729	-166.190	0.0331	-0.328	-3.968	16.3
66.250				0.382	-16.289	107.285	0.0091	-0.389	2.561	
66.300				-0.242	-3.000	286.828	-0.0058	-0.072	6.848	16.3
66.350				0.082	12.394	188.024	0.0020	0.296	4.489	
66.400	158.40	99.27	59.13	0.997	15.802	-58.120	0.0238	0.377	-1.387	16.3
66.450				1.662	6.582	-240.332	0.0397	0.157	-5.738	
66.500				1.656	-8.231	-239.075	0.0395	-0.197	-5.708	16.3
66.550				0.839	-17.326	-19.321	0.0200	-0.414	-0.461	
66.600	101.07	99.26	1.81	-0.077	-10.163	237.190	-0.0018	-0.243	5.662	16.3
66.650				-0.178	6.393	261.695	-0.0042	0.153	6.247	
66.700				0.562	16.006	55.449	0.0134	0.382	1.324	16.2
66.750				1.423	11.938	-172.474	0.0340	0.285	-4.118	
66.800	128.96	99.26	29.70	1.756	-1.241	-267.664	0.0419	-0.030	-6.390	16.2
66.850				1.299	-14.828	-142.943	0.0310	-0.354	-3.412	
66.900				0.273	-15.535	137.759	0.0065	-0.371	3.289	16.2
66.950				-0.254	-1.052	290.126	-0.0061	-0.025	6.926	
67.000	135.90	99.27	36.64	0.168	13.477	163.363	0.0040	0.322	3.900	16.2
67.050				1.093	15.284	-83.409	0.0261	0.365	-1.991	
67.100				1.696	5.137	-249.757	0.0405	0.123	-5.963	16.2
67.150				1.607	-9.692	-225.881	0.0384	-0.231	-5.392	
67.200	98.59	99.26	-0.67	0.727	-17.452	12.095	0.0174	-0.417	0.289	16.2
67.250				-0.138	-8.482	257.140	-0.0033	-0.203	6.139	
67.300				-0.121	8.262	247.558	-0.0029	0.197	5.910	16.1
67.350				0.688	16.273	23.091	0.0164	0.388	0.551	
67.400	172.81	99.26	73.54	1.506	10.571	-195.878	0.0360	0.252	-4.676	16.1
67.450				1.745	-3.314	-264.679	0.0417	-0.079	-6.319	
67.500				1.175	-15.896	-109.642	0.0281	-0.380	-2.618	16.1
67.550				0.156	-14.279	171.060	0.0037	-0.341	4.084	
67.600	116.09	99.27	16.83	-0.253	1.210	287.927	-0.0060	0.029	6.874	16.1
67.650				0.276	14.514	132.889	0.0066	0.346	3.172	
67.700				1.199	14.498	-111.370	0.0286	0.346	-2.659	16.1
67.750				1.726	3.377	-258.082	0.0412	0.081	-6.161	
67.800	142.53	99.26	43.26	1.536	-11.310	-206.089	0.0367	-0.270	-4.920	16.0
67.850				0.595	-17.232	47.281	0.0142	-0.411	1.129	
67.900				-0.187	-6.582	270.334	-0.0045	-0.157	6.454	16.0
67.950				-0.063	9.802	228.865	-0.0015	0.234	5.464	
68.000	162.48	99.26	63.22	0.793	16.305	-4.869	0.0189	0.389	-0.116	16.0
68.050				1.568	9.315	-213.943	0.0374	0.222	-5.108	
68.100				1.725	-5.089	-259.653	0.0412	-0.121	-6.199	16.0
68.150				1.059	-16.650	-78.697	0.0253	-0.398	-1.879	
68.200	102.83	99.26	3.58	0.060	-12.959	198.706	0.0014	-0.309	4.744	16.0
68.250				-0.237	3.220	282.429	-0.0057	0.077	6.743	
68.300				0.382	15.284	104.144	0.0091	0.365	2.486	16.0
68.350				1.291	13.635	-137.288	0.0308	0.325	-3.277	
68.400	163.41	99.27	64.14	1.745	1.555	-265.151	0.0417	0.037	-6.330	15.9
68.450				1.447	-12.881	-182.998	0.0345	-0.308	-4.369	
68.500				0.457	-16.745	85.137	0.0109	-0.400	2.033	15.9
68.550				-0.228	-4.367	281.644	-0.0054	-0.104	6.724	
68.600	142.00	99.27	42.73	0.020	11.420	203.890	4.8750E-4	0.273	4.867	15.9
68.650				0.914	16.022	-36.285	0.0218	0.382	-0.866	
68.700				1.623	7.791	-227.923	0.0387	0.186	-5.441	15.9
68.750				1.693	-6.770	-249.128	0.0404	-0.162	-5.947	
68.800	114.28	99.26	15.02	0.946	-17.122	-47.752	0.0226	-0.409	-1.140	15.9
68.850				-0.019	-11.545	221.640	-4.5000E-4	-0.276	5.291	
68.900				-0.209	5.042	273.319	-0.0050	0.120	6.525	15.8
68.950				0.485	15.787	76.341	0.0116	0.377	1.823	
69.000	172.81	99.27	73.54	1.370	12.676	-157.708	0.0327	0.303	-3.765	15.8
69.050				1.753	0.016	-266.250	0.0419	3.750E-4	-6.356	
69.100				1.371	-13.949	-161.949	0.0327	-0.333	-3.866	15.8
69.150				0.358	-16.179	113.726	0.0086	-0.386	2.715	
69.200	120.42	99.26	21.15	-0.247	-2.576	287.927	-0.0059	-0.062	6.874	15.8
69.250				0.101	12.614	182.370	0.0024	0.301	4.354	
69.300				1.015	15.661	-62.675	0.0242	0.374	-1.496	15.8
69.350				1.667	6.346	-240.646	0.0398	0.151	-5.745	
69.400	136.77	99.26	37.51	1.649	-8.404	-237.033	0.0394	-0.201	-5.659	15.8
69.450				0.826	-17.357	-15.551	0.0197	-0.414	-0.371	
69.500				-0.086	-9.959	241.746	-0.0021	-0.238	5.771	15.7
69.550				-0.170	6.817	262.009	-0.0040	0.163	6.255	
69.600	166.41	99.26	67.15	0.595	16.242	47.752	0.0142	0.388	1.140	15.7
69.650				1.455	11.592	-182.998	0.0347	0.277	-4.369	
69.700				1.755	-2.058	-268.606	0.0419	-0.049	-6.413	15.7
69.750				1.249	-15.268	-129.905	0.0298	-0.365	-3.101	
69.800	99.75	99.26	0.49	0.228	-15.048	149.540	0.0054	-0.359	3.570	15.7
69.850				-0.256	-0.314	287.927	-0.0061	-0.007	6.874	
69.900				0.196	13.744	153.938	0.0047	0.328	3.675	15.7
69.950				1.118	15.080	-90.478	0.0267	0.360	-2.160	
70.000	159.40	99.26	60.13	1.704	4.697	-252.270	0.0407	0.112	-6.022	15.6
70.050				1.588	-10.147	-221.168	0.0379	-0.242	-5.280	
70.100				0.690	-17.420	21.834	0.0165	-0.416	0.521	15.6
70.150				-0.154	-7.964	261.381	-0.0037	-0.190	6.240	
70.200	110.85	99.26	11.59	-0.107	8.718	242.374	-0.0025	0.208	5.786	15.6
70.250				0.718	16.273	15.237	0.0171	0.389	0.364	
70.300				1.521	10.242	-199.177	0.0363	0.244	-4.755	15.6
70.350				1.742	-3.644	-262.637	0.0416	-0.087	-6.270	
70.400	110.06	99.26	10.80	1.156	-16.022	-104.458	0.0276	-0.383	-2.494	15.6
70.450				0.140	-14.090	175.144	0.0033	-0.336	4.181	
70.500				-0.253	1.492	286.828	-0.0060	0.036	6.847	15.6
70.550				0.289	14.593	128.962	0.0069	0.348	3.079	
70.600	172.16	99.26	72.90	1.206	14.389	-113.726	0.0288	0.343	-2.715	15.5
70.650				1.728	3.220	-258.396	0.0413	0.077	-6.169	
70.700				1.528	-11.451	-204.361	0.0365	-0.273	-4.879	15.5
70.750				0.583	-17.216	51.208	0.0139	-0.411	1.223	
70.800	100.37	99.26	1.11	-0.193	-6.330	273.005	-0.0046	-0.151	6.518	15.5
70.850				-0.050	10.085	226.195	-0.0012	0.241	5.400	
70.900				0.815	16.289	-10.367	0.0195	0.389	-0.247	15.5
70.950				1.579	9.048	-216.299	0.0377	0.216	-5.164	
71.000	130.99	99.26	31.73	1.720	-5.341	-257.297	0.0411	-0.128	-6.142	15.5
71.050				1.045	-16.682	-74.613	0.0249	-0.398	-1.781	
71.100				0.052	-12.802	200.591	0.0012	-0.306	4.789	15.4
71.150				-0.236	3.377	281.644	-0.0056	0.081	6.724	
71.200	133.54	99.26	34.27	0.390	15.362	101.945	0.0093	0.367	2.434	15.4
71.250				1.301	13.572	-139.644	0.0311	0.324	-3.334	
71.300				1.747	1.398	-265.151	0.0417	0.033	-6.330	15.4
71.350				1.440	-12.943	-180.956	0.0344	-0.309	-4.320	
71.400	98.78	99.26	-0.48	0.452	-16.698	86.551	0.0108	-0.399	2.066	15.4
71.450				-0.229	-4.288	281.644	-0.0055	-0.102	6.724	
71.500				0.024	11.467	203.104	5.6250E-4	0.274	4.849	15.4
71.550				0.917	16.022	-37.542	0.0219	0.382	-0.896	
71.600	154.82	99.26	55.56	1.626	7.713	-229.965	0.0388	0.184	-5.490	15.4
71.650				1.689	-6.974	-248.971	0.0403	-0.167	-5.944	
71.700				0.928	-17.185	-43.511	0.0222	-0.410	-1.039	15.3
71.750				-0.030	-11.325	225.095	-7.1250E-4	-0.270	5.374	
71.800	114.19	99.26	14.93	-0.204	5.325	272.219	-0.0049	0.127	6.499	15.3
71.850				0.503	15.896	71.943	0.0120	0.379	1.718	
71.900				1.385	12.519	-162.735	0.0331	0.299	-3.885	15.3
71.950				1.755	-0.377	-267.821	0.0419	-0.009	-6.394	
72.000	106.53	99.26	7.27	1.348	-14.263	-155.823	0.0322	-0.341	-3.720	15.3
72.050				0.328	-15.959	121.423	0.0078	-0.381	2.899	
72.100				-0.248	-2.121	287.299	-0.0059	-0.051	6.859	15.3
72.150				0.116	12.771	176.872	0.0028	0.305	4.222	
72.200	160.78	99.27	61.52	1.029	15.567	-66.288	0.0246	0.372	-1.583	15.2
72.250				1.673	6.142	-242.217	0.0399	0.147	-5.782	
72.300				1.643	-8.655	-235.463	0.0392	-0.207	-5.621	15.2
72.350				0.807	-17.404	-10.210	0.0193	-0.415	-0.244	
72.400	101.97	99.26	2.70	-0.097	-9.676	244.573	-0.0023	-0.231	5.839	15.2
72.450				-0.160	7.053	258.396	-0.0038	0.168	6.169	
72.500				0.608	16.164	44.139	0.0145	0.386	1.054	15.2
72.550				1.456	11.467	-181.270	0.0348	0.274	-4.328	
72.600	165.75	99.27	66.48	1.755	-1.963	-266.250	0.0419	-0.047	-6.356	15.2
72.650				1.260	-15.158	-131.947	0.0301	-0.362	-3.150	
72.700				0.239	-15.158	147.184	0.0057	-0.362	3.514	15.2
72.750				-0.256	-0.440	289.341	-0.0061	-0.011	6.907	
72.800	138.71	99.27	39.44	0.195	13.776	155.509	0.0047	0.329	3.712	15.1
72.850				1.122	15.111	-91.263	0.0268	0.361	-2.179	
72.900				1.706	4.650	-252.741	0.0407	0.111	-6.034	15.1
72.950				1.587	-10.163	-220.226	0.0379	-0.243	-5.258	
73.000	98.39	99.26	-0.87	0.690	-17.373	21.363	0.0165	-0.415	0.510	15.1
73.050				-0.151	-8.027	259.339	-0.0036	-0.192	6.191	
73.100				-0.113	8.561	243.159	-0.0027	0.204	5.805	15.1
73.150				0.705	16.289	18.378	0.0168	0.389	0.439	
73.200	172.89	99.26	73.63	1.516	10.399	-198.863	0.0362	0.248	-4.748	15.1
73.250				1.745	-3.597	-264.679	0.0417	-0.086	-6.319	
73.300				1.156	-16.069	-104.929	0.0276	-0.384	-2.505	15.0
73.350				0.138	-14.090	175.929	0.0033	-0.336	4.200	
73.400	117.94	99.26	18.67	-0.253	1.524	286.828	-0.0060	0.036	6.847	15.0
73.450				0.291	14.593	128.491	0.0069	0.348	3.068	
73.500				1.206	14.373	-113.412	0.0288	0.343	-2.708	15.0
73.550				1.728	3.252	-257.925	0.0413	0.078	-6.158	
73.600	140.48	99.26	41.22	1.532	-11.420	-204.989	0.0366	-0.273	-4.894	15.0
73.650				0.586	-17.247	50.423	0.0140	-0.412	1.204	
73.700				-0.193	-6.377	272.848	-0.0046	-0.152	6.514	15.0
73.750				-0.052	10.037	226.509	-0.0012	0.240	5.407	
73.800	163.98	99.27	64.72	0.811	16.273	-9.111	0.0194	0.388	-0.218	15.0
73.850				1.576	9.126	-215.199	0.0376	0.218	-5.138	
73.900				1.723	-5.246	-258.239	0.0411	-0.125	-6.165	14.9
73.950				1.051	-16.698	-76.184	0.0251	-0.399	-1.819	
74.000	103.79	99.26	4.53	0.053	-12.865	200.591	0.0013	-0.307	4.789	14.9
74.050				-0.236	3.362	281.958	-0.0056	0.080	6.731	
74.100				0.390	15.331	101.945	0.0093	0.366	2.434	14.9
74.150				1.297	13.556	-138.230	0.0310	0.324	-3.300	
74.200	162.30	99.26	63.04	1.745	1.508	-263.266	0.0417	0.036	-6.285	14.9
74.250				1.448	-12.771	-182.527	0.0346	-0.305	-4.358	
74.300				0.468	-16.745	82.624	0.0112	-0.400	1.973	14.9
74.350				-0.226	-4.508	281.487	-0.0054	-0.108	6.720	
74.400	143.48	99.26	44.22	0.017	11.404	205.774	4.1250E-4	0.272	4.912	14.9
74.450				0.914	16.069	-36.443	0.0218	0.384	-0.870	
74.500				1.624	7.760	-229.651	0.0388	0.185	-5.482	14.8
74.550				1.690	-6.896	-248.971	0.0404	-0.165	-5.944	
74.600	112.71	99.26	13.45	0.935	-17.137	-45.396	0.0223	-0.409	-1.084	14.8
74.650				-0.024	-11.435	222.111	-5.6250E-4	-0.273	5.302	
74.700				-0.209	5.074	272.062	-0.0050	0.121	6.495	14.8
74.750				0.484	15.771	76.184	0.0116	0.377	1.819	
74.800	172.71	99.27	73.45	1.368	12.692	-157.865	0.0327	0.303	-3.769	14.8
74.850				1.753	-0.016	-266.878	0.0419	-3.750E-4	-6.371	
74.900				1.367	-13.996	-161.164	0.0326	-0.334	-3.847	14.8
74.950				0.353	-16.132	113.883	0.0084	-0.385	2.719	
75.000	99.57	99.26	0.31	-0.247	-2.608	286.356	-0.0059	-0.062	6.836	14.7
75.050				0.093	12.504	183.155	0.0022	0.299	4.372	
75.100				1.004	15.708	-60.162	0.0240	0.375	-1.436	14.7
75.150				1.663	6.487	-240.018	0.0397	0.155	-5.730	
75.200	135.34	99.26	36.08	1.652	-8.294	-238.447	0.0395	-0.198	-5.693	14.7
75.250				0.834	-17.357	-17.593	0.0199	-0.414	-0.420	
75.300				-0.083	-10.053	240.332	-0.0020	-0.240	5.738	14.7
75.350				-0.171	6.676	261.852	-0.0041	0.159	6.251	
75.400	166.88	99.26	67.62	0.584	16.132	50.266	0.0140	0.385	1.200	14.7
75.450				1.442	11.702	-177.814	0.0344	0.279	-4.245	
75.500				1.755	-1.649	-267.193	0.0419	-0.039	-6.379	14.7
75.550				1.277	-15.017	-136.659	0.0305	-0.358	-3.262	
75.600	99.38	99.26	0.13	0.253	-15.315	143.885	0.0060	-0.366	3.435	14.6
75.650				-0.254	-0.628	290.283	-0.0061	-0.015	6.930	
75.700				0.190	13.713	157.708	0.0045	0.327	3.765	14.6
75.750				1.117	15.142	-89.850	0.0267	0.362	-2.145	
75.800	157.90	99.26	58.64	1.704	4.728	-252.270	0.0407	0.113	-6.023	14.6
75.850				1.590	-10.085	-221.168	0.0380	-0.241	-5.280	
75.900				0.696	-17.389	19.949	0.0166	-0.415	0.476	14.6
75.950				-0.149	-8.090	259.339	-0.0036	-0.193	6.191	
76.000	111.49	99.26	12.23	-0.113	8.545	243.788	-0.0027	0.204	5.820	14.6
76.050				0.705	16.289	18.378	0.0168	0.389	0.439	
76.100				1.516	10.383	-198.235	0.0362	0.248	-4.732	14.6
76.150				1.744	-3.534	-263.423	0.0416	-0.084	-6.289	
76.200	109.13	99.26	9.87	1.162	-15.959	-106.186	0.0278	-0.381	-2.535	14.5
76.250				0.148	-14.153	172.945	0.0035	-0.338	4.129	
