Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
319,400	-0,864	0,738	4,084	-0,0206	0,018	0,098
319,450	-0,822	0,911	2,827	-0,0196	0,022	0,068
319,500	-0,773	1,021	1,257	-0,0185	0,024	0,030
319,550	-0,719	1,037	-0,942	-0,0172	0,025	-0,023
319,600	-0,669	0,927	-2,985	-0,0160	0,022	-0,071
319,650	-0,627	0,738	-4,712	-0,0150	0,018	-0,112
319,700	-0,595	0,456	-6,283	-0,0142	0,011	-0,150
319,750	-0,581	0,110	-6,912	-0,0139	0,003	-0,165
319,800	-0,584	-0,236	-6,597	-0,0140	-0,006	-0,157
319,850	-0,605	-0,550	-5,341	-0,0144	-0,013	-0,127
319,900	-0,639	-0,770	-3,770	-0,0153	-0,018	-0,090
319,950	-0,682	-0,927	-2,513	-0,0163	-0,022	-0,060
320,000	-0,732	-1,021	-0,785	-0,0175	-0,024	-0,019
320,050	-0,784	-1,005	1,257	-0,0187	-0,024	0,030
320,100	-0,833	-0,895	3,456	-0,0199	-0,021	0,083
320,150	-0,873	-0,660	5,498	-0,0209	-0,016	0,131
320,200	-0,898	-0,346	6,440	-0,0215	-0,008	0,154
320,250	-0,908	-0,016	6,440	-0,0217	-3,750E-4	0,154
320,300	-0,900	0,298	5,812	-0,0215	0,007	0,139
320,350	-0,878	0,565	4,869	-0,0210	0,013	0,116
320,400	-0,844	0,785	3,770	-0,0201	0,019	0,090
320,450	-0,800	0,942	2,356	-0,0191	0,023	0,056
320,500	-0,749	1,021	0,471	-0,0179	0,024	0,011
320,550	-0,697	0,990	-1,571	-0,0167	0,024	-0,038
320,600	-0,650	0,864	-3,456	-0,0155	0,021	-0,082
320,650	-0,611	0,644	-5,341	-0,0146	0,015	-0,127
320,700	-0,586	0,330	-6,754	-0,0140	0,008	-0,161
320,750	-0,578	-0,031	-6,912	-0,0138	-7,500E-4	-0,165
320,800	-0,589	-0,361	-5,969	-0,0141	-0,009	-0,142
320,850	-0,614	-0,628	-4,869	-0,0147	-0,015	-0,116
320,900	-0,652	-0,848	-3,613	-0,0156	-0,020	-0,086
320,950	-0,699	-0,990	-1,885	-0,0167	-0,024	-0,045
321,000	-0,751	-1,037	0,157	-0,0179	-0,025	0,004
321,050	-0,803	-0,974	2,042	-0,0192	-0,023	0,049
321,100	-0,848	-0,833	3,927	-0,0203	-0,020	0,094
321,150	-0,886	-0,581	5,969	-0,0212	-0,014	0,142
321,200	-0,906	-0,236	6,754	-0,0216	-0,006	0,161
321,250	-0,909	0,094	6,126	-0,0217	0,002	0,146
321,300	-0,897	0,377	5,341	-0,0214	0,009	0,127
321,350	-0,872	0,628	4,712	-0,0208	0,015	0,112
321,400	-0,834	0,848	3,613	-0,0199	0,020	0,086
321,450	-0,787	0,990	1,728	-0,0188	0,024	0,041
321,500	-0,735	1,021	-0,157	-0,0176	0,024	-0,004
321,550	-0,685	0,974	-1,885	-0,0164	0,023	-0,045
321,600	-0,638	0,833	-4,084	-0,0152	0,020	-0,098
321,650	-0,602	0,565	-5,969	-0,0144	0,013	-0,142
321,700	-0,581	0,236	-6,754	-0,0139	0,006	-0,161
321,750	-0,578	-0,110	-6,754	-0,0138	-0,003	-0,161
321,800	-0,592	-0,440	-5,969	-0,0141	-0,010	-0,142
321,850	-0,622	-0,707	-4,555	-0,0149	-0,017	-0,109
321,900	-0,663	-0,895	-3,142	-0,0158	-0,021	-0,075
321,950	-0,712	-1,021	-1,414	-0,0170	-0,024	-0,034
322,000	-0,765	-1,037	0,628	-0,0183	-0,025	0,015
322,050	-0,815	-0,958	2,356	-0,0195	-0,023	0,056
322,100	-0,861	-0,801	4,398	-0,0206	-0,019	0,105
322,150	-0,895	-0,518	6,283	-0,0214	-0,012	0,150
322,200	-0,913	-0,173	6,754	-0,0218	-0,004	0,161
322,250	-0,913	0,157	6,283	-0,0218	0,004	0,150
322,300	-0,897	0,456	5,341	-0,0214	0,011	0,127
322,350	-0,867	0,691	4,241	-0,0207	0,016	0,101
322,400	-0,828	0,880	3,142	-0,0198	0,021	0,075
322,450	-0,779	1,005	1,414	-0,0186	0,024	0,034
322,500	-0,727	1,021	-0,628	-0,0174	0,024	-0,015
322,550	-0,677	0,942	-2,513	-0,0162	0,023	-0,060
322,600	-0,633	0,770	-4,555	-0,0151	0,018	-0,109
322,650	-0,600	0,487	-6,283	-0,0143	0,012	-0,150
322,700	-0,584	0,141	-6,754	-0,0140	0,003	-0,161
322,750	-0,586	-0,188	-6,283	-0,0140	-0,005	-0,150
322,800	-0,603	-0,487	-5,498	-0,0144	-0,012	-0,131
322,850	-0,635	-0,738	-4,398	-0,0152	-0,018	-0,105
322,900	-0,677	-0,927	-2,827	-0,0162	-0,022	-0,068
322,950	-0,727	-1,021	-0,942	-0,0174	-0,024	-0,023
323,000	-0,779	-1,021	1,100	-0,0186	-0,024	0,026
323,050	-0,829	-0,911	3,142	-0,0198	-0,022	0,075
323,100	-0,870	-0,707	5,027	-0,0208	-0,017	0,120
323,150	-0,900	-0,408	6,597	-0,0215	-0,010	0,157
323,200	-0,911	-0,047	6,597	-0,0218	-0,001	0,158
323,250	-0,905	0,251	5,498	-0,0216	0,006	0,131
323,300	-0,886	0,503	5,027	-0,0212	0,012	0,120
323,350	-0,855	0,754	4,241	-0,0204	0,018	0,101
323,400	-0,811	0,927	2,513	-0,0194	0,022	0,060
323,450	-0,762	1,005	0,785	-0,0182	0,024	0,019
323,500	-0,710	1,005	-0,942	-0,0170	0,024	-0,023
323,550	-0,661	0,911	-2,985	-0,0158	0,022	-0,071
323,600	-0,619	0,707	-5,184	-0,0148	0,017	-0,124
323,650	-0,591	0,393	-6,597	-0,0141	0,009	-0,157
323,700	-0,580	0,047	-6,754	-0,0138	0,001	-0,161
323,750	-0,586	-0,283	-6,283	-0,0140	-0,007	-0,150
323,800	-0,608	-0,581	-5,341	-0,0145	-0,014	-0,127
323,850	-0,644	-0,817	-3,770	-0,0154	-0,019	-0,090
323,900	-0,690	-0,958	-2,199	-0,0165	-0,023	-0,053
323,950	-0,740	-1,037	-0,628	-0,0177	-0,025	-0,015
324,000	-0,793	-1,021	1,414	-0,0189	-0,024	0,034
324,050	-0,842	-0,895	3,613	-0,0201	-0,021	0,086
324,100	-0,883	-0,660	5,655	-0,0211	-0,016	0,135
324,150	-0,908	-0,330	6,754	-0,0217	-0,008	0,161
324,200	-0,916	0,016	6,440	-0,0219	3,750E-4	0,154
324,250	-0,906	0,314	5,498	-0,0216	0,008	0,131
324,300	-0,884	0,565	4,869	-0,0211	0,013	0,116
324,350	-0,850	0,801	3,927	-0,0203	0,019	0,094
324,400	-0,804	0,958	2,356	-0,0192	0,023	0,056
324,450	-0,754	1,037	0,628	-0,0180	0,025	0,015
324,500	-0,701	1,021	-1,571	-0,0167	0,024	-0,037
324,550	-0,652	0,880	-3,770	-0,0156	0,021	-0,090
324,600	-0,613	0,644	-5,498	-0,0146	0,015	-0,131
324,650	-0,587	0,330	-6,440	-0,0140	0,008	-0,154
324,700	-0,580	0,000	-6,597	-0,0138	0,000	-0,158
324,750	-0,587	-0,330	-6,440	-0,0140	-0,008	-0,154
324,800	-0,613	-0,644	-5,184	-0,0146	-0,015	-0,124
324,850	-0,652	-0,848	-3,299	-0,0156	-0,020	-0,079
324,900	-0,697	-0,974	-2,042	-0,0167	-0,023	-0,049
324,950	-0,749	-1,052	-0,314	-0,0179	-0,025	-0,008
325,000	-0,803	-1,005	2,042	-0,0192	-0,024	0,049
325,050	-0,850	-0,848	4,241	-0,0203	-0,020	0,101
325,100	-0,888	-0,581	5,969	-0,0212	-0,014	0,142
325,150	-0,908	-0,251	6,597	-0,0217	-0,006	0,157
325,200	-0,913	0,079	6,283	-0,0218	0,002	0,150
325,250	-0,900	0,377	5,498	-0,0215	0,009	0,131
325,300	-0,875	0,628	4,712	-0,0209	0,015	0,112
325,350	-0,837	0,848	3,456	-0,0200	0,020	0,082
325,400	-0,790	0,974	1,728	-0,0189	0,023	0,041
325,450	-0,740	1,021	0,157	-0,0177	0,024	0,004
325,500	-0,688	0,990	-1,885	-0,0164	0,024	-0,045
325,550	-0,641	0,833	-4,241	-0,0153	0,020	-0,101
325,600	-0,605	0,565	-5,969	-0,0144	0,013	-0,143
325,650	-0,584	0,236	-6,597	-0,0140	0,006	-0,157
325,700	-0,581	-0,094	-6,440	-0,0139	-0,002	-0,154
325,750	-0,594	-0,408	-5,969	-0,0142	-0,010	-0,143
325,800	-0,622	-0,691	-4,869	-0,0149	-0,016	-0,116
325,850	-0,663	-0,895	-3,142	-0,0158	-0,021	-0,075
325,900	-0,712	-1,005	-1,571	-0,0170	-0,024	-0,038
325,950	-0,763	-1,052	-5,724E-12	-0,0182	-0,025	-1,364E-13
326,000	-0,817	-1,005	2,356	-0,0195	-0,024	0,056
326,050	-0,864	-0,817	4,712	-0,0206	-0,019	0,113
326,100	-0,898	-0,534	6,126	-0,0215	-0,013	0,146
326,150	-0,917	-0,204	6,754	-0,0219	-0,005	0,161
326,200	-0,919	0,141	6,440	-0,0219	0,003	0,154
326,250	-0,903	0,440	5,341	-0,0216	0,011	0,127
326,300	-0,875	0,675	4,398	-0,0209	0,016	0,105
326,350	-0,836	0,880	3,456	-0,0200	0,021	0,082
326,400	-0,787	1,021	1,728	-0,0188	0,024	0,041
326,450	-0,734	1,052	-0,314	-0,0175	0,025	-0,007
326,500	-0,682	0,990	-2,199	-0,0163	0,024	-0,053
326,550	-0,635	0,833	-4,398	-0,0152	0,020	-0,105
326,600	-0,598	0,550	-6,126	-0,0143	0,013	-0,146
326,650	-0,580	0,220	-6,754	-0,0138	0,005	-0,161
326,700	-0,576	-0,126	-6,754	-0,0138	-0,003	-0,161
326,750	-0,592	-0,456	-5,812	-0,0141	-0,011	-0,139
326,800	-0,622	-0,707	-4,555	-0,0149	-0,017	-0,109
326,850	-0,663	-0,911	-3,142	-0,0158	-0,022	-0,075
326,900	-0,713	-1,021	-1,414	-0,0170	-0,024	-0,034
326,950	-0,765	-1,052	0,314	-0,0183	-0,025	0,007
327,000	-0,818	-0,990	2,513	-0,0195	-0,024	0,060
327,050	-0,864	-0,801	4,712	-0,0206	-0,019	0,113
327,100	-0,898	-0,518	6,283	-0,0215	-0,012	0,150
327,150	-0,916	-0,173	6,754	-0,0219	-0,004	0,161
327,200	-0,916	0,157	6,126	-0,0219	0,004	0,146
327,250	-0,900	0,440	5,341	-0,0215	0,011	0,128
327,300	-0,872	0,691	4,555	-0,0208	0,017	0,109
327,350	-0,831	0,895	3,142	-0,0198	0,021	0,075
327,400	-0,782	1,005	1,257	-0,0187	0,024	0,030
327,450	-0,730	1,021	-0,628	-0,0174	0,024	-0,015
327,500	-0,680	0,942	-2,513	-0,0162	0,023	-0,060
327,550	-0,636	0,770	-4,398	-0,0152	0,018	-0,105
327,600	-0,603	0,503	-5,969	-0,0144	0,012	-0,143
327,650	-0,586	0,173	-6,597	-0,0140	0,004	-0,157
327,700	-0,586	-0,157	-6,440	-0,0140	-0,004	-0,154
327,750	-0,602	-0,471	-5,655	-0,0144	-0,011	-0,135
327,800	-0,633	-0,723	-4,241	-0,0151	-0,017	-0,101
327,850	-0,674	-0,895	-2,827	-0,0161	-0,021	-0,067
327,900	-0,723	-1,005	-1,100	-0,0173	-0,024	-0,026
327,950	-0,774	-1,005	0,942	-0,0185	-0,024	0,022
328,000	-0,823	-0,911	2,670	-0,0197	-0,022	0,064
328,050	-0,866	-0,738	4,712	-0,0207	-0,018	0,113
328,100	-0,897	-0,440	6,440	-0,0214	-0,010	0,154
328,150	-0,909	-0,094	6,597	-0,0217	-0,002	0,157
328,200	-0,906	0,220	5,812	-0,0216	0,005	0,139
328,250	-0,888	0,487	5,027	-0,0212	0,012	0,120
328,300	-0,858	0,723	4,398	-0,0205	0,017	0,105
328,350	-0,815	0,927	2,985	-0,0195	0,022	0,071
328,400	-0,765	1,021	1,100	-0,0183	0,024	0,026
328,450	-0,713	1,037	-0,785	-0,0170	0,025	-0,019
328,500	-0,661	0,942	-2,985	-0,0158	0,023	-0,071
328,550	-0,619	0,738	-4,712	-0,0148	0,018	-0,113
328,600	-0,587	0,471	-6,283	-0,0140	0,011	-0,150
328,650	-0,572	0,110	-7,226	-0,0137	0,003	-0,172
328,700	-0,576	-0,251	-6,440	-0,0138	-0,006	-0,154
328,750	-0,597	-0,534	-5,184	-0,0143	-0,013	-0,124
328,800	-0,630	-0,770	-4,084	-0,0150	-0,018	-0,097
328,850	-0,674	-0,942	-2,670	-0,0161	-0,022	-0,064
328,900	-0,724	-1,037	-0,942	-0,0173	-0,025	-0,023
328,950	-0,778	-1,037	1,100	-0,0186	-0,025	0,026
329,000	-0,828	-0,927	3,142	-0,0198	-0,022	0,075
329,050	-0,870	-0,723	5,027	-0,0208	-0,017	0,120
329,100	-0,900	-0,424	6,440	-0,0215	-0,010	0,154
329,150	-0,913	-0,079	6,754	-0,0218	-0,002	0,161
329,200	-0,908	0,251	5,969	-0,0217	0,006	0,143
329,250	-0,888	0,518	4,869	-0,0212	0,012	0,116
329,300	-0,856	0,738	4,084	-0,0204	0,018	0,097
329,350	-0,814	0,927	2,985	-0,0194	0,022	0,071
329,400	-0,763	1,037	0,942	-0,0182	0,025	0,023
329,450	-0,710	1,021	-1,100	-0,0170	0,024	-0,026
329,500	-0,661	0,927	-2,827	-0,0158	0,022	-0,068
329,550	-0,617	0,738	-5,027	-0,0147	0,018	-0,120
329,600	-0,587	0,424	-6,597	-0,0140	0,010	-0,157
329,650	-0,575	0,079	-6,754	-0,0137	0,002	-0,161
329,700	-0,580	-0,251	-6,126	-0,0138	-0,006	-0,146
329,750	-0,600	-0,534	-5,184	-0,0143	-0,013	-0,124
329,800	-0,633	-0,770	-4,084	-0,0151	-0,018	-0,097
329,850	-0,677	-0,942	-2,513	-0,0162	-0,022	-0,060
329,900	-0,727	-1,021	-0,628	-0,0174	-0,024	-0,015
329,950	-0,779	-1,005	1,257	-0,0186	-0,024	0,030
330,000	-0,828	-0,895	3,299	-0,0198	-0,021	0,079
330,050	-0,869	-0,675	5,341	-0,0207	-0,016	0,128
330,100	-0,895	-0,361	6,440	-0,0214	-0,009	0,154
330,150	-0,905	-0,031	6,283	-0,0216	-7,500E-4	0,150
330,200	-0,898	0,267	5,655	-0,0215	0,006	0,135
330,250	-0,878	0,534	5,027	-0,0210	0,013	0,120
330,300	-0,845	0,770	4,084	-0,0202	0,018	0,097
330,350	-0,801	0,942	2,513	-0,0191	0,022	0,060
330,400	-0,751	1,021	0,628	-0,0179	0,024	0,015
330,450	-0,699	1,005	-1,100	-0,0167	0,024	-0,026
330,500	-0,650	0,911	-2,985	-0,0155	0,022	-0,071
330,550	-0,608	0,707	-5,184	-0,0145	0,017	-0,124
330,600	-0,580	0,393	-6,754	-0,0138	0,009	-0,161
330,650	-0,569	0,031	-6,912	-0,0136	7,500E-4	-0,165
330,700	-0,576	-0,298	-6,126	-0,0138	-0,007	-0,146
330,750	-0,598	-0,581	-5,184	-0,0143	-0,014	-0,124
330,800	-0,635	-0,817	-3,927	-0,0152	-0,019	-0,094
330,850	-0,680	-0,974	-2,356	-0,0162	-0,023	-0,056
330,900	-0,732	-1,052	-0,785	-0,0175	-0,025	-0,019
330,950	-0,785	-1,052	1,100	-0,0188	-0,025	0,026
331,000	-0,837	-0,942	3,299	-0,0200	-0,023	0,079
331,050	-0,880	-0,723	5,184	-0,0210	-0,017	0,124
331,100	-0,909	-0,424	6,440	-0,0217	-0,010	0,154
331,150	-0,922	-0,079	6,754	-0,0220	-0,002	0,161
331,200	-0,917	0,251	6,126	-0,0219	0,006	0,146
331,250	-0,897	0,534	5,184	-0,0214	0,013	0,124
331,300	-0,864	0,770	4,241	-0,0206	0,018	0,101
331,350	-0,820	0,958	2,827	-0,0196	0,023	0,067
331,400	-0,768	1,052	0,942	-0,0183	0,025	0,023
331,450	-0,715	1,052	-0,942	-0,0171	0,025	-0,022
331,500	-0,663	0,958	-2,985	-0,0158	0,023	-0,071
331,550	-0,619	0,754	-4,869	-0,0148	0,018	-0,116
331,600	-0,587	0,471	-6,283	-0,0140	0,011	-0,150
331,650	-0,572	0,126	-6,912	-0,0137	0,003	-0,165
331,700	-0,575	-0,220	-6,440	-0,0137	-0,005	-0,154
331,750	-0,594	-0,518	-5,341	-0,0142	-0,012	-0,128
331,800	-0,627	-0,754	-4,084	-0,0150	-0,018	-0,097
331,850	-0,669	-0,927	-2,670	-0,0160	-0,022	-0,064
331,900	-0,719	-1,021	-0,942	-0,0172	-0,024	-0,023
331,950	-0,771	-1,021	0,942	-0,0184	-0,024	0,022
332,000	-0,822	-0,927	2,827	-0,0196	-0,022	0,068
332,050	-0,864	-0,738	4,712	-0,0206	-0,018	0,113
332,100	-0,895	-0,456	6,440	-0,0214	-0,011	0,154
332,150	-0,909	-0,094	6,754	-0,0217	-0,002	0,161
332,200	-0,905	0,220	5,812	-0,0216	0,005	0,139
332,250	-0,888	0,487	5,027	-0,0212	0,012	0,120
332,300	-0,856	0,723	4,084	-0,0204	0,017	0,097
332,350	-0,815	0,895	2,985	-0,0195	0,021	0,071
332,400	-0,767	1,021	1,414	-0,0183	0,024	0,034
332,450	-0,713	1,037	-0,942	-0,0170	0,025	-0,022
332,500	-0,663	0,927	-2,985	-0,0158	0,022	-0,071
332,550	-0,620	0,738	-4,555	-0,0148	0,018	-0,109
332,600	-0,589	0,471	-6,126	-0,0141	0,011	-0,146
332,650	-0,573	0,126	-6,912	-0,0137	0,003	-0,165
332,700	-0,576	-0,220	-6,283	-0,0138	-0,005	-0,150
332,750	-0,595	-0,503	-5,184	-0,0142	-0,012	-0,124
332,800	-0,627	-0,738	-4,084	-0,0150	-0,018	-0,097
332,850	-0,669	-0,911	-2,670	-0,0160	-0,022	-0,064
332,900	-0,718	-1,005	-0,942	-0,0171	-0,024	-0,023
332,950	-0,770	-1,005	0,942	-0,0184	-0,024	0,022
333,000	-0,818	-0,911	2,670	-0,0195	-0,022	0,064
333,050	-0,861	-0,738	4,555	-0,0206	-0,018	0,109
333,100	-0,892	-0,456	6,126	-0,0213	-0,011	0,146
333,150	-0,906	-0,126	6,440	-0,0216	-0,003	0,154
333,200	-0,905	0,188	5,969	-0,0216	0,004	0,143
333,250	-0,888	0,471	5,184	-0,0212	0,011	0,124
333,300	-0,858	0,707	4,241	-0,0205	0,017	0,101
333,350	-0,817	0,895	3,142	-0,0195	0,021	0,075
333,400	-0,768	1,021	1,571	-0,0183	0,024	0,037
333,450	-0,715	1,052	-0,628	-0,0171	0,025	-0,015
333,500	-0,663	0,958	-2,670	-0,0158	0,023	-0,064
333,550	-0,619	0,785	-4,398	-0,0148	0,019	-0,105
333,600	-0,584	0,518	-6,283	-0,0140	0,012	-0,150
333,650	-0,567	0,157	-7,069	-0,0135	0,004	-0,169
333,700	-0,569	-0,188	-6,440	-0,0136	-0,004	-0,154
333,750	-0,586	-0,487	-5,498	-0,0140	-0,012	-0,131
333,800	-0,617	-0,738	-4,398	-0,0147	-0,018	-0,105
333,850	-0,660	-0,927	-3,142	-0,0158	-0,022	-0,075
333,900	-0,710	-1,052	-1,728	-0,0170	-0,025	-0,041
333,950	-0,765	-1,100	0,157	-0,0183	-0,026	0,004
334,000	-0,820	-1,037	2,356	-0,0196	-0,025	0,056
334,050	-0,869	-0,864	4,555	-0,0207	-0,021	0,109
334,100	-0,906	-0,581	6,440	-0,0216	-0,014	0,154
334,150	-0,927	-0,220	7,069	-0,0221	-0,005	0,169
334,200	-0,928	0,126	6,283	-0,0222	0,003	0,150
334,250	-0,914	0,408	5,341	-0,0218	0,010	0,127
334,300	-0,888	0,660	4,712	-0,0212	0,016	0,112
334,350	-0,848	0,880	3,770	-0,0203	0,021	0,090
334,400	-0,800	1,037	2,042	-0,0191	0,025	0,049
334,450	-0,745	1,084	5,893E-12	-0,0178	0,026	1,403E-13
334,500	-0,691	1,037	-1,728	-0,0165	0,025	-0,041
334,550	-0,641	0,911	-3,770	-0,0153	0,022	-0,090
334,600	-0,600	0,660	-5,812	-0,0143	0,016	-0,139
334,650	-0,575	0,330	-6,754	-0,0137	0,008	-0,161
334,700	-0,567	-0,016	-6,754	-0,0135	-3,750E-4	-0,161
334,750	-0,576	-0,346	-6,126	-0,0138	-0,008	-0,146
334,800	-0,602	-0,628	-5,027	-0,0144	-0,015	-0,120
334,850	-0,639	-0,848	-3,456	-0,0153	-0,020	-0,082
334,900	-0,686	-0,974	-1,728	-0,0164	-0,023	-0,041
334,950	-0,737	-1,021	-0,314	-0,0176	-0,024	-0,008
335,000	-0,789	-1,005	1,571	-0,0188	-0,024	0,038
335,050	-0,837	-0,864	3,770	-0,0200	-0,021	0,090
335,100	-0,875	-0,628	5,498	-0,0209	-0,015	0,131
335,150	-0,900	-0,314	6,597	-0,0215	-0,007	0,157
335,200	-0,906	0,031	6,283	-0,0216	7,500E-4	0,150
335,250	-0,897	0,314	5,498	-0,0214	0,008	0,131
335,300	-0,875	0,581	5,027	-0,0209	0,014	0,120
335,350	-0,839	0,817	3,770	-0,0200	0,019	0,090
335,400	-0,793	0,958	2,199	-0,0189	0,023	0,053
335,450	-0,743	1,037	0,628	-0,0177	0,025	0,015
335,500	-0,690	1,021	-1,414	-0,0165	0,024	-0,034
335,550	-0,641	0,895	-3,456	-0,0153	0,021	-0,083
335,600	-0,600	0,675	-5,341	-0,0143	0,016	-0,127
335,650	-0,573	0,361	-6,754	-0,0137	0,009	-0,161
335,700	-0,564	0,000	-6,912	-0,0135	0,000	-0,165
335,750	-0,573	-0,330	-5,969	-0,0137	-0,008	-0,143
335,800	-0,597	-0,597	-4,869	-0,0143	-0,014	-0,116
335,850	-0,633	-0,817	-3,927	-0,0151	-0,019	-0,094
335,900	-0,679	-0,990	-2,513	-0,0162	-0,024	-0,060
335,950	-0,732	-1,068	-0,628	-0,0175	-0,026	-0,015
336,000	-0,785	-1,052	1,257	-0,0188	-0,025	0,030
336,050	-0,837	-0,942	3,142	-0,0200	-0,022	0,075
336,100	-0,880	-0,738	5,027	-0,0210	-0,018	0,120
336,150	-0,911	-0,440	6,597	-0,0218	-0,010	0,157
336,200	-0,924	-0,079	6,754	-0,0221	-0,002	0,161
336,250	-0,919	0,236	5,812	-0,0219	0,006	0,139
336,300	-0,900	0,503	5,184	-0,0215	0,012	0,124
336,350	-0,869	0,754	4,398	-0,0207	0,018	0,105
336,400	-0,825	0,942	2,827	-0,0197	0,022	0,067
336,450	-0,774	1,037	1,100	-0,0185	0,025	0,026
336,500	-0,721	1,052	-0,628	-0,0172	0,025	-0,015
336,550	-0,669	0,974	-2,670	-0,0160	0,023	-0,064
336,600	-0,624	0,785	-4,712	-0,0149	0,019	-0,113
336,650	-0,591	0,503	-6,283	-0,0141	0,012	-0,150
336,700	-0,573	0,157	-6,912	-0,0137	0,004	-0,165
336,750	-0,575	-0,188	-6,440	-0,0137	-0,005	-0,154
336,800	-0,592	-0,487	-5,655	-0,0141	-0,012	-0,135
336,850	-0,624	-0,754	-4,398	-0,0149	-0,018	-0,105
336,900	-0,668	-0,927	-2,670	-0,0159	-0,022	-0,064
336,950	-0,716	-1,021	-1,414	-0,0171	-0,024	-0,034
337,000	-0,770	-1,068	0,314	-0,0184	-0,026	0,007
337,050	-0,823	-0,990	2,670	-0,0197	-0,024	0,064
337,100	-0,869	-0,801	4,712	-0,0207	-0,019	0,113
337,150	-0,903	-0,518	6,283	-0,0216	-0,012	0,150
337,200	-0,920	-0,173	6,754	-0,0220	-0,004	0,161
337,250	-0,920	0,157	6,126	-0,0220	0,004	0,146
337,300	-0,905	0,440	5,184	-0,0216	0,010	0,124
337,350	-0,877	0,675	4,555	-0,0209	0,016	0,109
337,400	-0,837	0,895	3,613	-0,0200	0,021	0,086
337,450	-0,787	1,037	1,571	-0,0188	0,025	0,038
337,500	-0,734	1,052	-0,314	-0,0175	0,025	-0,007
337,550	-0,682	1,005	-1,885	-0,0163	0,024	-0,045
337,600	-0,633	0,864	-3,927	-0,0151	0,021	-0,094
337,650	-0,595	0,613	-5,969	-0,0142	0,015	-0,142
337,700	-0,572	0,267	-7,069	-0,0137	0,006	-0,169
337,750	-0,569	-0,094	-6,754	-0,0136	-0,002	-0,161
337,800	-0,581	-0,408	-5,812	-0,0139	-0,010	-0,139
337,850	-0,609	-0,675	-4,712	-0,0146	-0,016	-0,112
337,900	-0,649	-0,880	-3,456	-0,0155	-0,021	-0,082
337,950	-0,697	-1,021	-1,885	-0,0167	-0,024	-0,045
338,000	-0,751	-1,068	-5,793E-12	-0,0179	-0,026	-1,385E-13
338,050	-0,804	-1,021	1,885	-0,0192	-0,024	0,045
338,100	-0,853	-0,880	3,927	-0,0204	-0,021	0,094
338,150	-0,892	-0,628	5,812	-0,0213	-0,015	0,139
338,200	-0,916	-0,298	6,597	-0,0219	-0,007	0,158
338,250	-0,922	0,031	6,283	-0,0220	7,500E-4	0,150
338,300	-0,913	0,330	5,812	-0,0218	0,008	0,139
338,350	-0,889	0,613	5,027	-0,0212	0,015	0,120
338,400	-0,851	0,833	3,613	-0,0203	0,020	0,086
338,450	-0,806	0,974	2,199	-0,0192	0,023	0,053
338,500	-0,754	1,052	0,628	-0,0180	0,025	0,015
338,550	-0,701	1,037	-1,414	-0,0167	0,025	-0,034
338,600	-0,650	0,911	-3,456	-0,0155	0,022	-0,082
338,650	-0,609	0,691	-5,341	-0,0146	0,016	-0,127
338,700	-0,581	0,377	-6,597	-0,0139	0,009	-0,158
338,750	-0,572	0,031	-6,754	-0,0137	7,500E-4	-0,161
338,800	-0,578	-0,298	-6,126	-0,0138	-0,007	-0,146
338,850	-0,602	-0,581	-5,027	-0,0144	-0,014	-0,120
338,900	-0,636	-0,801	-3,927	-0,0152	-0,019	-0,094
338,950	-0,682	-0,974	-2,513	-0,0163	-0,023	-0,060
339,000	-0,734	-1,052	-0,785	-0,0175	-0,025	-0,019
339,050	-0,787	-1,052	1,100	-0,0188	-0,025	0,026
339,100	-0,839	-0,942	3,299	-0,0200	-0,022	0,079
339,150	-0,881	-0,723	5,184	-0,0210	-0,017	0,124
339,200	-0,911	-0,424	6,597	-0,0218	-0,010	0,158
339,250	-0,924	-0,063	6,754	-0,0221	-0,002	0,161
339,300	-0,917	0,251	5,812	-0,0219	0,006	0,139
339,350	-0,898	0,518	5,184	-0,0215	0,012	0,124
339,400	-0,866	0,770	4,241	-0,0207	0,018	0,101
339,450	-0,822	0,942	2,827	-0,0196	0,022	0,068
339,500	-0,771	1,052	1,257	-0,0184	0,025	0,030
339,550	-0,716	1,068	-0,785	-0,0171	0,026	-0,019
339,600	-0,664	0,974	-2,827	-0,0159	0,023	-0,068
339,650	-0,619	0,785	-4,869	-0,0148	0,019	-0,116
339,700	-0,586	0,487	-6,440	-0,0140	0,012	-0,154
339,750	-0,570	0,141	-6,912	-0,0136	0,003	-0,165
339,800	-0,572	-0,204	-6,440	-0,0137	-0,005	-0,154
339,850	-0,591	-0,503	-5,655	-0,0141	-0,012	-0,135
339,900	-0,622	-0,770	-4,555	-0,0149	-0,018	-0,109
339,950	-0,668	-0,958	-2,985	-0,0159	-0,023	-0,071
340,000	-0,718	-1,068	-1,414	-0,0171	-0,026	-0,034
340,050	-0,774	-1,100	0,471	-0,0185	-0,026	0,011
340,100	-0,828	-1,021	2,513	-0,0198	-0,024	0,060
340,150	-0,877	-0,848	4,555	-0,0209	-0,020	0,109
340,200	-0,913	-0,565	6,283	-0,0218	-0,013	0,150
340,250	-0,933	-0,220	7,069	-0,0223	-0,005	0,169
