Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
95,400;1,761;0,000;0,000;0,0420;0,000;0,000;0,1;0,09
95,410;1,761;0,000;0,000;0,0420;0,000;0,000;;
95,420;1,761;0,000;0,000;0,0420;0,000;0,000;;
95,430;1,761;0,000;3,927;0,0420;0,000;0,094;;
95,440;1,761;0,079;3,927;0,0420;0,002;0,094;;
95,450;1,762;0,079;-3,927;0,0421;0,002;-0,094;0,1;0,09
95,460;1,762;0,000;-3,927;0,0421;0,000;-0,094;;
95,470;1,762;0,000;0,000;0,0421;0,000;0,000;;
95,480;1,762;0,000;0,000;0,0421;0,000;0,000;;
95,490;1,762;0,000;0,000;0,0421;0,000;0,000;;
95,500;1,762;0,000;0,000;0,0421;0,000;0,000;0,1;0,09
95,510;1,762;0,000;0,000;0,0421;0,000;0,000;;
95,520;1,762;0,000;0,000;0,0421;0,000;0,000;;
95,530;1,762;0,000;3,927;0,0421;0,000;0,094;;
95,540;1,762;0,079;3,927;0,0421;0,002;0,094;;
95,550;1,764;0,079;-3,927;0,0421;0,002;-0,094;0,1;0,09
95,560;1,764;0,000;-3,927;0,0421;0,000;-0,094;;
95,570;1,764;0,000;0,000;0,0421;0,000;0,000;;
95,580;1,764;0,000;0,000;0,0421;0,000;0,000;;
95,590;1,764;0,000;0,000;0,0421;0,000;0,000;;
95,600;1,764;0,000;0,000;0,0421;0,000;0,000;0,1;0,09
95,610;1,764;0,000;0,000;0,0421;0,000;0,000;;
95,620;1,764;0,000;0,000;0,0421;0,000;0,000;;
95,630;1,764;0,000;3,927;0,0421;0,000;0,094;;
95,640;1,764;0,079;3,927;0,0421;0,002;0,094;;
95,650;1,766;0,079;-3,927;0,0422;0,002;-0,094;0,1;0,09
95,660;1,766;0,000;-3,927;0,0422;0,000;-0,094;;
95,670;1,766;0,000;0,000;0,0422;0,000;0,000;;
95,680;1,766;0,000;0,000;0,0422;0,000;0,000;;
95,690;1,766;0,000;0,000;0,0422;0,000;0,000;;
95,700;1,766;0,000;0,000;0,0422;0,000;0,000;0,1;0,10
95,710;1,766;0,000;0,000;0,0422;0,000;0,000;;
95,720;1,766;0,000;3,927;0,0422;0,000;0,094;;
95,730;1,766;0,079;3,927;0,0422;0,002;0,094;;
95,740;1,767;0,079;-3,927;0,0422;0,002;-0,094;;
95,750;1,767;0,000;-3,927;0,0422;0,000;-0,094;0,1;0,10
95,760;1,767;0,000;0,000;0,0422;0,000;0,000;;
95,770;1,767;0,000;0,000;0,0422;0,000;0,000;;
95,780;1,767;0,000;0,000;0,0422;0,000;0,000;;
95,790;1,767;0,000;0,000;0,0422;0,000;0,000;;
95,800;1,767;0,000;0,000;0,0422;0,000;0,000;0,1;0,10
95,810;1,767;0,000;0,000;0,0422;0,000;0,000;;
95,820;1,767;0,000;3,927;0,0422;0,000;0,094;;
95,830;1,767;0,079;3,927;0,0422;0,002;0,094;;
95,840;1,769;0,079;-3,927;0,0422;0,002;-0,094;;
95,850;1,769;0,000;-3,927;0,0422;0,000;-0,094;0,1;0,10
95,860;1,769;0,000;0,000;0,0422;0,000;0,000;;
95,870;1,769;0,000;0,000;0,0422;0,000;0,000;;
95,880;1,769;0,000;0,000;0,0422;0,000;0,000;;
95,890;1,769;0,000;3,927;0,0422;0,000;0,094;;
95,900;1,769;0,079;3,927;0,0422;0,002;0,094;0,1;0,10
95,910;1,770;0,079;-3,927;0,0423;0,002;-0,094;;
95,920;1,770;0,000;-3,927;0,0423;0,000;-0,094;;
95,930;1,770;0,000;0,000;0,0423;0,000;0,000;;
95,940;1,770;0,000;0,000;0,0423;0,000;0,000;;
95,950;1,770;0,000;0,000;0,0423;0,000;0,000;0,1;0,10
95,960;1,770;0,000;3,927;0,0423;0,000;0,094;;
95,970;1,770;0,079;3,927;0,0423;0,002;0,094;;
95,980;1,772;0,079;-3,927;0,0423;0,002;-0,094;;
95,990;1,772;0,000;-3,927;0,0423;0,000;-0,094;;
96,000;1,772;0,000;0,000;0,0423;0,000;0,000;0,1;0,10
96,010;1,772;0,000;3,927;0,0423;0,000;0,094;;
96,020;1,772;0,079;3,927;0,0423;0,002;0,094;;
96,030;1,773;0,079;-3,927;0,0423;0,002;-0,094;;
96,040;1,773;0,000;-3,927;0,0423;0,000;-0,094;;
96,050;1,773;0,000;0,000;0,0423;0,000;0,000;0,1;0,10
96,060;1,773;0,000;0,000;0,0423;0,000;0,000;;
96,070;1,773;0,000;3,927;0,0423;0,000;0,094;;
96,080;1,773;0,079;3,927;0,0423;0,002;0,094;;
96,090;1,775;0,079;-3,927;0,0424;0,002;-0,094;;
96,100;1,775;0,000;-3,927;0,0424;0,000;-0,094;0,1;0,11
96,110;1,775;0,000;0,000;0,0424;0,000;0,000;;
96,120;1,775;0,000;0,000;0,0424;0,000;0,000;;
96,130;1,775;0,000;0,000;0,0424;0,000;0,000;;
96,140;1,775;0,000;0,000;0,0424;0,000;0,000;;
96,150;1,775;0,000;0,000;0,0424;0,000;0,000;0,1;0,11
96,160;1,775;0,000;0,000;0,0424;0,000;0,000;;
96,170;1,775;0,000;0,000;0,0424;0,000;0,000;;
96,180;1,775;0,000;3,927;0,0424;0,000;0,094;;
96,190;1,775;0,079;3,927;0,0424;0,002;0,094;;
96,200;1,777;0,079;-3,927;0,0424;0,002;-0,094;0,1;0,11
96,210;1,777;0,000;-3,927;0,0424;0,000;-0,094;;
96,220;1,777;0,000;0,000;0,0424;0,000;0,000;;
96,230;1,777;0,000;0,000;0,0424;0,000;0,000;;
96,240;1,777;0,000;0,000;0,0424;0,000;0,000;;
96,250;1,777;0,000;0,000;0,0424;0,000;0,000;0,1;0,11
96,260;1,777;0,000;0,000;0,0424;0,000;0,000;;
96,270;1,777;0,000;0,000;0,0424;0,000;0,000;;
96,280;1,777;0,000;3,927;0,0424;0,000;0,094;;
96,290;1,777;0,079;3,927;0,0424;0,002;0,094;;
96,300;1,778;0,079;-3,927;0,0425;0,002;-0,094;0,1;0,12
96,310;1,778;0,000;-3,927;0,0425;0,000;-0,094;;
96,320;1,778;0,000;0,000;0,0425;0,000;0,000;;
96,330;1,778;0,000;0,000;0,0425;0,000;0,000;;
96,340;1,778;0,000;0,000;0,0425;0,000;0,000;;
96,350;1,778;0,000;0,000;0,0425;0,000;0,000;0,1;0,12
96,360;1,778;0,000;0,000;0,0425;0,000;0,000;;
96,370;1,778;0,000;0,000;0,0425;0,000;0,000;;
96,380;1,778;0,000;0,000;0,0425;0,000;0,000;;
96,390;1,778;0,000;0,000;0,0425;0,000;0,000;;
96,400;1,778;0,000;0,000;0,0425;0,000;0,000;0,1;0,12
96,410;1,778;0,000;3,927;0,0425;0,000;0,094;;
96,420;1,778;0,079;3,927;0,0425;0,002;0,094;;
96,430;1,780;0,079;-3,927;0,0425;0,002;-0,094;;
96,440;1,780;0,000;-3,927;0,0425;0,000;-0,094;;
96,450;1,780;0,000;0,000;0,0425;0,000;0,000;0,1;0,12
96,460;1,780;0,000;0,000;0,0425;0,000;0,000;;
96,470;1,780;0,000;0,000;0,0425;0,000;0,000;;
96,480;1,780;0,000;0,000;0,0425;0,000;0,000;;
96,490;1,780;0,000;0,000;0,0425;0,000;0,000;;
96,500;1,780;0,000;0,000;0,0425;0,000;0,000;0,1;0,12
96,510;1,780;0,000;0,000;0,0425;0,000;0,000;;
96,520;1,780;0,000;3,927;0,0425;0,000;0,094;;
96,530;1,780;0,079;3,927;0,0425;0,002;0,094;;
96,540;1,781;0,079;-3,927;0,0425;0,002;-0,094;;
96,550;1,781;0,000;-3,927;0,0425;0,000;-0,094;0,1;0,13
96,560;1,781;0,000;0,000;0,0425;0,000;0,000;;
96,570;1,781;0,000;0,000;0,0425;0,000;0,000;;
96,580;1,781;0,000;0,000;0,0425;0,000;0,000;;
96,590;1,781;0,000;0,000;0,0425;0,000;0,000;;
96,600;1,781;0,000;0,000;0,0425;0,000;0,000;0,1;0,13
96,610;1,781;0,000;3,927;0,0425;0,000;0,094;;
96,620;1,781;0,079;3,927;0,0425;0,002;0,094;;
96,630;1,783;0,079;-3,927;0,0426;0,002;-0,094;;
96,640;1,783;0,000;-3,927;0,0426;0,000;-0,094;;
96,650;1,783;0,000;0,000;0,0426;0,000;0,000;0,1;0,14
96,660;1,783;0,000;0,000;0,0426;0,000;0,000;;
96,670;1,783;0,000;0,000;0,0426;0,000;0,000;;
96,680;1,783;0,000;3,927;0,0426;0,000;0,094;;
96,690;1,783;0,079;3,927;0,0426;0,002;0,094;;
96,700;1,784;0,079;-3,927;0,0426;0,002;-0,094;0,1;0,15
96,710;1,784;0,000;-3,927;0,0426;0,000;-0,094;;
96,720;1,784;0,000;0,000;0,0426;0,000;0,000;;
96,730;1,784;0,000;0,000;0,0426;0,000;0,000;;
96,740;1,784;0,000;0,000;0,0426;0,000;0,000;;
96,750;1,784;0,000;3,927;0,0426;0,000;0,094;0,2;0,16
96,760;1,784;0,079;3,927;0,0426;0,002;0,094;;
96,770;1,786;0,079;-3,927;0,0426;0,002;-0,094;;
96,780;1,786;0,000;-3,927;0,0426;0,000;-0,094;;
96,790;1,786;0,000;0,000;0,0426;0,000;0,000;;
96,800;1,786;0,000;0,000;0,0426;0,000;0,000;0,2;0,16
96,810;1,786;0,000;0,000;0,0426;0,000;0,000;;
96,820;1,786;0,000;0,000;0,0426;0,000;0,000;;
96,830;1,786;0,000;3,927;0,0426;0,000;0,094;;
96,840;1,786;0,079;3,927;0,0426;0,002;0,094;;
96,850;1,788;0,079;-3,927;0,0427;0,002;-0,094;0,2;0,18
96,860;1,788;0,000;-3,927;0,0427;0,000;-0,094;;
96,870;1,788;0,000;0,000;0,0427;0,000;0,000;;
96,880;1,788;0,000;0,000;0,0427;0,000;0,000;;
96,890;1,788;0,000;0,000;0,0427;0,000;0,000;;
96,900;1,788;0,000;3,927;0,0427;0,000;0,094;0,2;0,18
96,910;1,788;0,079;3,927;0,0427;0,002;0,094;;
96,920;1,789;0,079;-3,927;0,0427;0,002;-0,094;;
96,930;1,789;0,000;-3,927;0,0427;0,000;-0,094;;
96,940;1,789;0,000;0,000;0,0427;0,000;0,000;;
96,950;1,789;0,000;0,000;0,0427;0,000;0,000;0,2;0,19
96,960;1,789;0,000;0,000;0,0427;0,000;0,000;;
96,970;1,789;0,000;3,927;0,0427;0,000;0,094;;
96,980;1,789;0,079;3,927;0,0427;0,002;0,094;;
96,990;1,791;0,079;-3,927;0,0428;0,002;-0,094;;
97,000;1,791;0,000;-3,927;0,0428;0,000;-0,094;0,2;0,21
97,010;1,791;0,000;0,000;0,0428;0,000;0,000;;
97,020;1,791;0,000;0,000;0,0428;0,000;0,000;;
97,030;1,791;0,000;3,927;0,0428;0,000;0,094;;
97,040;1,791;0,079;3,927;0,0428;0,002;0,094;;
97,050;1,792;0,079;-3,927;0,0428;0,002;-0,094;0,2;0,22
97,060;1,792;0,000;-3,927;0,0428;0,000;-0,094;;
97,070;1,792;0,000;0,000;0,0428;0,000;0,000;;
97,080;1,792;0,000;3,927;0,0428;0,000;0,094;;
97,090;1,792;0,079;3,927;0,0428;0,002;0,094;;
97,100;1,794;0,079;-3,927;0,0428;0,002;-0,094;0,2;0,23
97,110;1,794;0,000;-3,927;0,0428;0,000;-0,094;;
97,120;1,794;0,000;0,000;0,0428;0,000;0,000;;
97,130;1,794;0,000;0,000;0,0428;0,000;0,000;;
97,140;1,794;0,000;3,927;0,0428;0,000;0,094;;
97,150;1,794;0,079;3,927;0,0428;0,002;0,094;0,2;0,24
97,160;1,795;0,079;-3,927;0,0429;0,002;-0,094;;
97,170;1,795;0,000;-3,927;0,0429;0,000;-0,094;;
97,180;1,795;0,000;0,000;0,0429;0,000;0,000;;
97,190;1,795;0,000;3,927;0,0429;0,000;0,094;;
97,200;1,795;0,079;3,927;0,0429;0,002;0,094;0,3;0,25
97,210;1,797;0,079;-3,927;0,0429;0,002;-0,094;;
97,220;1,797;0,000;-3,927;0,0429;0,000;-0,094;;
97,230;1,797;0,000;0,000;0,0429;0,000;0,000;;
97,240;1,797;0,000;3,927;0,0429;0,000;0,094;;
97,250;1,797;0,079;3,927;0,0429;0,002;0,094;0,3;0,26
97,260;1,799;0,079;-3,927;0,0429;0,002;-0,094;;
97,270;1,799;0,000;-8,370E-12;0,0429;0,000;-1,998E-13;;
97,280;1,799;0,079;3,927;0,0429;0,002;0,094;;
97,290;1,800;0,079;-3,927;0,0430;0,002;-0,094;;
97,300;1,800;0,000;-3,927;0,0430;0,000;-0,094;0,3;0,26
97,310;1,800;0,000;0,000;0,0430;0,000;0,000;;
97,320;1,800;0,000;3,927;0,0430;0,000;0,094;;
97,330;1,800;0,079;3,927;0,0430;0,002;0,094;;
97,340;1,802;0,079;-3,927;0,0430;0,002;-0,094;;
97,350;1,802;0,000;-3,927;0,0430;0,000;-0,094;0,3;0,26
97,360;1,802;0,000;0,000;0,0430;0,000;0,000;;
97,370;1,802;0,000;0,000;0,0430;0,000;0,000;;
97,380;1,802;0,000;0,000;0,0430;0,000;0,000;;
97,390;1,802;0,000;0,000;0,0430;0,000;0,000;;
97,400;1,802;0,000;0,000;0,0430;0,000;0,000;0,3;0,25
97,410;1,802;0,000;3,927;0,0430;0,000;0,094;;
97,420;1,802;0,079;3,927;0,0430;0,002;0,094;;
97,430;1,803;0,079;-3,927;0,0431;0,002;-0,094;;
97,440;1,803;0,000;-3,927;0,0431;0,000;-0,094;;
97,450;1,803;0,000;0,000;0,0431;0,000;0,000;0,3;0,25
97,460;1,803;0,000;0,000;0,0431;0,000;0,000;;
97,470;1,803;0,000;0,000;0,0431;0,000;0,000;;
97,480;1,803;0,000;0,000;0,0431;0,000;0,000;;
97,490;1,803;0,000;0,000;0,0431;0,000;0,000;;
97,500;1,803;0,000;0,000;0,0431;0,000;0,000;0,2;0,25
97,510;1,803;0,000;0,000;0,0431;0,000;0,000;;
97,520;1,803;0,000;3,927;0,0431;0,000;0,094;;
97,530;1,803;0,079;3,927;0,0431;0,002;0,094;;
97,540;1,805;0,079;-3,927;0,0431;0,002;-0,094;;
97,550;1,805;0,000;-3,927;0,0431;0,000;-0,094;0,2;0,24
97,560;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,570;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,580;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,590;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,600;1,805;0,000;0,000;0,0431;0,000;0,000;0,2;0,24
97,610;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,620;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,630;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,640;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,650;1,805;0,000;0,000;0,0431;0,000;0,000;0,2;0,24
97,660;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,670;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,680;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,690;1,805;0,000;0,000;0,0431;0,000;0,000;;
97,700;1,805;0,000;3,927;0,0431;0,000;0,094;0,2;0,24
97,710;1,805;0,079;3,927;0,0431;0,002;0,094;;
97,720;1,806;0,079;-3,927;0,0431;0,002;-0,094;;
97,730;1,806;0,000;-3,927;0,0431;0,000;-0,094;;
97,740;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,750;1,806;0,000;0,000;0,0431;0,000;0,000;0,2;0,23
97,760;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,770;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,780;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,790;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,800;1,806;0,000;0,000;0,0431;0,000;0,000;0,2;0,23
97,810;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,820;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,830;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,840;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,850;1,806;0,000;0,000;0,0431;0,000;0,000;0,2;0,23
97,860;1,806;0,000;0,000;0,0431;0,000;0,000;;
97,870;1,806;0,000;3,927;0,0431;0,000;0,094;;
97,880;1,806;0,079;3,927;0,0431;0,002;0,094;;
97,890;1,808;0,079;-3,927;0,0432;0,002;-0,094;;
97,900;1,808;0,000;-3,927;0,0432;0,000;-0,094;0,2;0,22
97,910;1,808;0,000;0,000;0,0432;0,000;0,000;;
97,920;1,808;0,000;0,000;0,0432;0,000;0,000;;
97,930;1,808;0,000;0,000;0,0432;0,000;0,000;;
97,940;1,808;0,000;0,000;0,0432;0,000;0,000;;
97,950;1,808;0,000;0,000;0,0432;0,000;0,000;0,2;0,22
97,960;1,808;0,000;0,000;0,0432;0,000;0,000;;
97,970;1,808;0,000;0,000;0,0432;0,000;0,000;;
97,980;1,808;0,000;0,000;0,0432;0,000;0,000;;
97,990;1,808;0,000;0,000;0,0432;0,000;0,000;;
98,000;1,808;0,000;0,000;0,0432;0,000;0,000;0,2;0,22
98,010;1,808;0,000;3,927;0,0432;0,000;0,094;;
98,020;1,808;0,079;3,927;0,0432;0,002;0,094;;
98,030;1,810;0,079;-3,927;0,0432;0,002;-0,094;;
98,040;1,810;0,000;-3,927;0,0432;0,000;-0,094;;
98,050;1,810;0,000;0,000;0,0432;0,000;0,000;0,2;0,21
98,060;1,810;0,000;0,000;0,0432;0,000;0,000;;
98,070;1,810;0,000;0,000;0,0432;0,000;0,000;;
98,080;1,810;0,000;0,000;0,0432;0,000;0,000;;
98,090;1,810;0,000;0,000;0,0432;0,000;0,000;;
98,100;1,810;0,000;3,927;0,0432;0,000;0,094;0,2;0,20
98,110;1,810;0,079;3,927;0,0432;0,002;0,094;;
98,120;1,811;0,079;-3,927;0,0432;0,002;-0,094;;
98,130;1,811;0,000;-3,927;0,0432;0,000;-0,094;;
98,140;1,811;0,000;0,000;0,0432;0,000;0,000;;
98,150;1,811;0,000;0,000;0,0432;0,000;0,000;0,2;0,19
98,160;1,811;0,000;0,000;0,0432;0,000;0,000;;
98,170;1,811;0,000;0,000;0,0432;0,000;0,000;;
98,180;1,811;0,000;0,000;0,0432;0,000;0,000;;
98,190;1,811;0,000;0,000;0,0432;0,000;0,000;;
98,200;1,811;0,000;0,000;0,0432;0,000;0,000;0,2;0,19
98,210;1,811;0,000;0,000;0,0432;0,000;0,000;;
98,220;1,811;0,000;3,927;0,0432;0,000;0,094;;
98,230;1,811;0,079;3,927;0,0432;0,002;0,094;;
98,240;1,813;0,079;-3,927;0,0433;0,002;-0,094;;
98,250;1,813;0,000;-3,927;0,0433;0,000;-0,094;0,2;0,18
98,260;1,813;0,000;0,000;0,0433;0,000;0,000;;
98,270;1,813;0,000;0,000;0,0433;0,000;0,000;;
98,280;1,813;0,000;0,000;0,0433;0,000;0,000;;
98,290;1,813;0,000;0,000;0,0433;0,000;0,000;;
98,300;1,813;0,000;0,000;0,0433;0,000;0,000;0,2;0,17
98,310;1,813;0,000;0,000;0,0433;0,000;0,000;;
98,320;1,813;0,000;3,927;0,0433;0,000;0,094;;
98,330;1,813;0,079;3,927;0,0433;0,002;0,094;;
98,340;1,814;0,079;-3,927;0,0433;0,002;-0,094;;
98,350;1,814;0,000;-3,927;0,0433;0,000;-0,094;0,2;0,17
98,360;1,814;0,000;0,000;0,0433;0,000;0,000;;
98,370;1,814;0,000;3,927;0,0433;0,000;0,094;;
98,380;1,814;0,079;3,927;0,0433;0,002;0,094;;
98,390;1,816;0,079;-3,927;0,0434;0,002;-0,094;;
98,400;1,816;0,000;-3,927;0,0434;0,000;-0,094;0,1;0,15
98,410;1,816;0,000;0,000;0,0434;0,000;0,000;;
98,420;1,816;0,000;0,000;0,0434;0,000;0,000;;
98,430;1,816;0,000;3,927;0,0434;0,000;0,094;;
98,440;1,816;0,079;3,927;0,0434;0,002;0,094;;
98,450;1,817;0,079;-3,927;0,0434;0,002;-0,094;0,1;0,14
98,460;1,817;0,000;-3,927;0,0434;0,000;-0,094;;
98,470;1,817;0,000;0,000;0,0434;0,000;0,000;;
98,480;1,817;0,000;0,000;0,0434;0,000;0,000;;
98,490;1,817;0,000;3,927;0,0434;0,000;0,094;;
98,500;1,817;0,079;3,927;0,0434;0,002;0,094;0,1;0,13
98,510;1,819;0,079;-3,927;0,0434;0,002;-0,094;;
98,520;1,819;0,000;-3,927;0,0434;0,000;-0,094;;
98,530;1,819;0,000;0,000;0,0434;0,000;0,000;;
98,540;1,819;0,000;0,000;0,0434;0,000;0,000;;
98,550;1,819;0,000;3,927;0,0434;0,000;0,094;0,1;0,12
98,560;1,819;0,079;3,927;0,0434;0,002;0,094;;
98,570;1,821;0,079;-3,927;0,0435;0,002;-0,094;;
98,580;1,821;0,000;-3,927;0,0435;0,000;-0,094;;
98,590;1,821;0,000;0,000;0,0435;0,000;0,000;;
98,600;1,821;0,000;3,927;0,0435;0,000;0,094;0,1;0,11
98,610;1,821;0,079;3,927;0,0435;0,002;0,094;;
98,620;1,822;0,079;-3,927;0,0435;0,002;-0,094;;
98,630;1,822;0,000;-3,927;0,0435;0,000;-0,094;;
98,640;1,822;0,000;0,000;0,0435;0,000;0,000;;
98,650;1,822;0,000;3,927;0,0435;0,000;0,094;0,1;0,11
98,660;1,822;0,079;3,927;0,0435;0,002;0,094;;
98,670;1,824;0,079;-3,927;0,0435;0,002;-0,094;;
98,680;1,824;0,000;-3,927;0,0435;0,000;-0,094;;
98,690;1,824;0,000;3,927;0,0435;0,000;0,094;;
98,700;1,824;0,079;3,927;0,0435;0,002;0,094;0,1;0,10
98,710;1,825;0,079;-3,927;0,0436;0,002;-0,094;;
98,720;1,825;0,000;-3,927;0,0436;0,000;-0,094;;
98,730;1,825;0,000;0,000;0,0436;0,000;0,000;;
98,740;1,825;0,000;3,927;0,0436;0,000;0,094;;
98,750;1,825;0,079;3,927;0,0436;0,002;0,094;0,1;0,10
98,760;1,827;0,079;-3,927;0,0436;0,002;-0,094;;
98,770;1,827;0,000;-3,927;0,0436;0,000;-0,094;;
98,780;1,827;0,000;0,000;0,0436;0,000;0,000;;
98,790;1,827;0,000;0,000;0,0436;0,000;0,000;;
98,800;1,827;0,000;3,927;0,0436;0,000;0,094;0,1;0,09
98,810;1,827;0,079;3,927;0,0436;0,002;0,094;;
98,820;1,828;0,079;-3,927;0,0437;0,002;-0,094;;
98,830;1,828;0,000;-3,927;0,0437;0,000;-0,094;;
98,840;1,828;0,000;0,000;0,0437;0,000;0,000;;
98,850;1,828;0,000;0,000;0,0437;0,000;0,000;0,1;0,09
98,860;1,828;0,000;0,000;0,0437;0,000;0,000;;
98,870;1,828;0,000;0,000;0,0437;0,000;0,000;;
98,880;1,828;0,000;3,927;0,0437;0,000;0,094;;
98,890;1,828;0,079;3,927;0,0437;0,002;0,094;;
98,900;1,830;0,079;-3,927;0,0437;0,002;-0,094;0,1;0,09
98,910;1,830;0,000;-3,927;0,0437;0,000;-0,094;;
98,920;1,830;0,000;0,000;0,0437;0,000;0,000;;
98,930;1,830;0,000;0,000;0,0437;0,000;0,000;;
98,940;1,830;0,000;0,000;0,0437;0,000;0,000;;
98,950;1,830;0,000;3,927;0,0437;0,000;0,094;0,1;0,09
98,960;1,830;0,079;3,927;0,0437;0,002;0,094;;
98,970;1,832;0,079;-3,927;0,0437;0,002;-0,094;;
98,980;1,832;0,000;-3,927;0,0437;0,000;-0,094;;
98,990;1,832;0,000;0,000;0,0437;0,000;0,000;;
99,000;1,832;0,000;0,000;0,0437;0,000;0,000;0,1;0,09
99,010;1,832;0,000;0,000;0,0437;0,000;0,000;;
99,020;1,832;0,000;0,000;0,0437;0,000;0,000;;
99,030;1,832;0,000;0,000;0,0437;0,000;0,000;;
99,040;1,832;0,000;3,927;0,0437;0,000;0,094;;
99,050;1,832;0,079;3,927;0,0437;0,002;0,094;0,1;0,08
99,060;1,833;0,079;-3,927;0,0438;0,002;-0,094;;
99,070;1,833;0,000;-3,927;0,0438;0,000;-0,094;;
99,080;1,833;0,000;0,000;0,0438;0,000;0,000;;
99,090;1,833;0,000;0,000;0,0438;0,000;0,000;;
99,100;1,833;0,000;0,000;0,0438;0,000;0,000;0,1;0,08
99,110;1,833;0,000;0,000;0,0438;0,000;0,000;;
99,120;1,833;0,000;0,000;0,0438;0,000;0,000;;
99,130;1,833;0,000;0,000;0,0438;0,000;0,000;;
99,140;1,833;0,000;3,927;0,0438;0,000;0,094;;
99,150;1,833;0,079;3,927;0,0438;0,002;0,094;0,1;0,08
99,160;1,835;0,079;-3,927;0,0438;0,002;-0,094;;
99,170;1,835;0,000;-3,927;0,0438;0,000;-0,094;;
99,180;1,835;0,000;0,000;0,0438;0,000;0,000;;
99,190;1,835;0,000;0,000;0,0438;0,000;0,000;;
99,200;1,835;0,000;0,000;0,0438;0,000;0,000;0,1;0,08
99,210;1,835;0,000;0,000;0,0438;0,000;0,000;;
99,220;1,835;0,000;0,000;0,0438;0,000;0,000;;
99,230;1,835;0,000;0,000;0,0438;0,000;0,000;;
99,240;1,835;0,000;0,000;0,0438;0,000;0,000;;
99,250;1,835;0,000;3,927;0,0438;0,000;0,094;0,1;0,08
99,260;1,835;0,079;3,927;0,0438;0,002;0,094;;
99,270;1,836;0,079;-3,927;0,0438;0,002;-0,094;;
99,280;1,836;0,000;-3,927;0,0438;0,000;-0,094;;
99,290;1,836;0,000;0,000;0,0438;0,000;0,000;;
99,300;1,836;0,000;0,000;0,0438;0,000;0,000;0,1;0,08
99,310;1,836;0,000;0,000;0,0438;0,000;0,000;;
99,320;1,836;0,000;0,000;0,0438;0,000;0,000;;
99,330;1,836;0,000;0,000;0,0438;0,000;0,000;;
99,340;1,836;0,000;0,000;0,0438;0,000;0,000;;
99,350;1,836;0,000;0,000;0,0438;0,000;0,000;0,1;0,08
99,360;1,836;0,000;3,927;0,0438;0,000;0,094;;
99,370;1,836;0,079;3,927;0,0438;0,002;0,094;;
99,380;1,838;0,079;-3,927;0,0439;0,002;-0,094;;
99,390;1,838;0,000;-3,927;0,0439;0,000;-0,094;;
99,400;1,838;0,000;0,000;0,0439;0,000;0,000;0,1;0,08
99,410;1,838;0,000;0,000;0,0439;0,000;0,000;;
99,420;1,838;0,000;0,000;0,0439;0,000;0,000;;
99,430;1,838;0,000;3,927;0,0439;0,000;0,094;;
99,440;1,838;0,079;3,927;0,0439;0,002;0,094;;
99,450;1,839;0,079;-3,927;0,0439;0,002;-0,094;0,1;0,08
99,460;1,839;0,000;-3,927;0,0439;0,000;-0,094;;
99,470;1,839;0,000;0,000;0,0439;0,000;0,000;;
99,480;1,839;0,000;0,000;0,0439;0,000;0,000;;
99,490;1,839;0,000;0,000;0,0439;0,000;0,000;;
99,500;1,839;0,000;0,000;0,0439;0,000;0,000;0,1;0,07
99,510;1,839;0,000;0,000;0,0439;0,000;0,000;;
99,520;1,839;0,000;3,927;0,0439;0,000;0,094;;
99,530;1,839;0,079;3,927;0,0439;0,002;0,094;;
99,540;1,841;0,079;-3,927;0,0440;0,002;-0,094;;
99,550;1,841;0,000;-3,927;0,0440;0,000;-0,094;0,1;0,07
99,560;1,841;0,000;0,000;0,0440;0,000;0,000;;
99,570;1,841;0,000;0,000;0,0440;0,000;0,000;;
99,580;1,841;0,000;0,000;0,0440;0,000;0,000;;
99,590;1,841;0,000;0,000;0,0440;0,000;0,000;;
99,600;1,841;0,000;0,000;0,0440;0,000;0,000;0,1;0,07
99,610;1,841;0,000;0,000;0,0440;0,000;0,000;;
