Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
30,200;1,455;0,043;-0,029;0,0347250;0,001;-7,031E-4;0,1;0,0783386;30,200;1,109;0,047;0,029;0,0264750;0,001;7,031E-4;0,0;2,4390564
30,400;1,461;0,039;0,020;0,0348750;9,375E-4;4,688E-4;0,1;0,0540161;30,400;1,118;0,047;-0,010;0,0267000;0,001;-2,344E-4;0,0;2,4385376
30,600;1,470;0,051;0,029;0,0351000;0,001;7,031E-4;0,0;0,0488892;30,600;1,128;0,043;-0,020;0,0269250;0,001;-4,687E-4;0,0;2,4162292
30,800;1,481;0,051;-0,020;0,0353625;0,001;-4,688E-4;0,0;0,0471954;30,800;1,136;0,039;-9,541E-16;0,0271125;9,375E-4;-2,277E-17;0,0;2,4157104
31,000;1,491;0,043;-0,039;0,0355875;0,001;-9,375E-4;0,0;0,0476532;31,000;1,144;0,043;0,020;0,0273000;0,001;4,687E-4;0,0;2,4203796
31,200;1,499;0,035;-0,010;0,0357750;8,437E-4;-2,344E-4;0,1;0,0500183;31,200;1,153;0,047;9,541E-16;0,0275250;0,001;2,277E-17;0,0;2,4380188
31,400;1,505;0,039;0,039;0,0359250;9,375E-4;9,375E-4;0,1;0,0551605;31,400;1,162;0,043;-0,020;0,0277500;0,001;-4,687E-4;0,0;2,4255676
31,600;1,514;0,051;0,020;0,0361500;0,001;4,687E-4;0,1;0,0703430;31,600;1,170;0,039;-0,020;0,0279375;9,375E-4;-4,687E-4;0,0;2,4489288
31,800;1,525;0,047;-0,020;0,0364125;0,001;-4,688E-4;0,1;0,0722961;31,800;1,178;0,035;-0,010;0,0281250;8,438E-4;-2,344E-4;0,0;2,4437408
32,000;1,533;0,043;-0,020;0,0366000;0,001;-4,687E-4;0,1;0,0621185;32,000;1,184;0,035;0,029;0,0282750;8,437E-4;7,031E-4;0,0;2,4777222
32,200;1,543;0,039;-0,010;0,0368250;9,375E-4;-2,344E-4;0,1;0,0591125;32,200;1,192;0,047;0,029;0,0284625;0,001;7,031E-4;0,0;2,4595642
32,400;1,549;0,039;0,020;0,0369750;9,375E-4;4,687E-4;0,1;0,0652161;32,400;1,203;0,047;-0,010;0,0287250;0,001;-2,344E-4;0,0;2,4349060
32,600;1,558;0,047;0,010;0,0372000;0,001;2,344E-4;0,1;0,0980530;32,600;1,211;0,043;0,010;0,0289125;0,001;2,344E-4;0,0;2,4336090
32,800;1,568;0,043;-0,039;0,0374250;0,001;-9,375E-4;0,1;0,1300049;32,800;1,221;0,051;0,020;0,0291375;0,001;4,688E-4;0,0;2,4193420
33,000;1,576;0,031;-0,039;0,0376125;7,500E-4;-9,375E-4;0,1;0,1436920;33,000;1,232;0,051;-0,020;0,0294000;0,001;-4,687E-4;0,0;2,4273834
33,200;1,580;0,027;0,020;0,0377250;6,562E-4;4,687E-4;0,1;0,1378632;33,200;1,241;0,043;-0,020;0,0296250;0,001;-4,687E-4;0,0;2,4258270
33,400;1,587;0,039;0,049;0,0378750;9,375E-4;0,001;0,1;0,1233215;33,400;1,249;0,043;0,010;0,0298125;0,001;2,344E-4;0,0;2,4247894
33,600;1,596;0,047;0,010;0,0381000;0,001;2,344E-4;0,1;0,0865326;33,600;1,258;0,047;0,010;0,0300375;0,001;2,344E-4;0,0;2,4312744
33,800;1,605;0,043;-0,010;0,0383250;0,001;-2,344E-4;0,1;0,0650330;33,800;1,268;0,047;0,010;0,0302625;0,001;2,344E-4;0,0;2,4260864
34,000;1,613;0,043;0,010;0,0385125;0,001;2,344E-4;0,1;0,0533600;34,000;1,277;0,051;0,010;0,0304875;0,001;2,344E-4;0,0;2,4214172
34,200;1,623;0,047;-0,010;0,0387375;0,001;-2,344E-4;0,1;0,0526733;34,200;1,288;0,051;-0,020;0,0307500;0,001;-4,687E-4;0,0;2,4273834
34,400;1,632;0,039;-0,020;0,0389625;9,375E-4;-4,688E-4;0,1;0,0536499;34,400;1,297;0,043;-0,029;0,0309750;0,001;-7,031E-4;0,0;2,4416656
34,600;1,638;0,039;0,029;0,0391125;9,375E-4;7,031E-4;0,1;0,0635834;34,600;1,305;0,039;0,000;0,0311625;9,375E-4;2,168E-17;0,0;2,4434814
34,800;1,648;0,051;0,020;0,0393375;0,001;4,688E-4;0,1;0,0812836;34,800;1,313;0,043;3,469E-16;0,0313500;0,001;4,174E-17;0,0;2,4346466
35,000;1,659;0,047;-0,039;0,0396000;0,001;-9,375E-4;0,1;0,0858002;35,000;1,323;0,039;-0,010;0,0315750;9,375E-4;-2,344E-4;0,0;2,4250488
35,200;1,667;0,035;-0,020;0,0397875;8,437E-4;-4,687E-4;0,1;0,0734406;35,200;1,329;0,039;0,000;0,0317250;9,375E-4;0,000;0,0;2,4190826
35,400;1,673;0,039;0,029;0,0399375;9,375E-4;7,031E-4;0,1;0,0641632;35,400;1,338;0,039;-0,010;0,0319500;9,375E-4;-2,344E-4;0,0;2,4196014
35,600;1,682;0,047;0,020;0,0401625;0,001;4,688E-4;0,1;0,0630951;35,600;1,345;0,035;0,020;0,0321000;8,437E-4;4,688E-4;0,0;2,4061127
35,800;1,692;0,047;-0,020;0,0403875;0,001;-4,687E-4;0,1;0,1038666;35,800;1,352;0,047;0,039;0,0322875;0,001;9,375E-4;0,0;2,4266052
36,000;1,701;0,039;-0,029;0,0406125;9,375E-4;-7,031E-4;0,1;0,1445007;36,000;1,363;0,051;-0,010;0,0325500;0,001;-2,344E-4;0,0;2,4343872
36,200;1,707;0,035;-0,010;0,0407625;8,437E-4;-2,344E-4;0,2;0,1696930;36,200;1,373;0,043;-0,029;0,0327750;0,001;-7,031E-4;0,0;2,4613800
36,400;1,715;0,035;0,010;0,0409500;8,437E-4;2,344E-4;0,2;0,1683197;36,400;1,381;0,039;0,010;0,0329625;9,375E-4;2,344E-4;0,0;2,4826660
36,600;1,722;0,039;0,029;0,0411000;9,375E-4;7,031E-4;0,1;0,1402588;36,600;1,389;0,047;0,020;0,0331500;0,001;4,688E-4;0,0;2,5080872
36,800;1,731;0,047;-0,020;0,0413250;0,001;-4,687E-4;0,1;0,0920410;36,800;1,400;0,047;-0,039;0,0334125;0,001;-9,375E-4;0,0;2,4839630
37,000;1,740;0,031;-0,079;0,0415500;7,500E-4;-0,002;0,1;0,0706024;37,000;1,407;0,031;-0,049;0,0336000;7,500E-4;-0,001;0,0;2,4701996
37,200;1,744;0,016;-0,020;0,0416250;3,750E-4;-4,688E-4;0,1;0,0607605;37,200;1,412;0,027;-1,388E-15;0,0337125;6,562E-4;-4,337E-17;0,0;2,4484100
37,400;1,747;0,024;0,029;0,0417000;5,625E-4;7,031E-4;0,1;0,0557709;37,400;1,418;0,031;0,010;0,0338625;7,500E-4;2,344E-4;0,0;2,4380188
37,600;1,753;0,027;1,388E-15;0,0418500;6,562E-4;4,337E-17;0,1;0,0503845;37,600;1,425;0,031;0,010;0,0340125;7,500E-4;2,344E-4;0,0;2,4354248
37,800;1,758;0,024;-0,010;0,0419625;5,625E-4;-2,344E-4;0,0;0,0491638;37,800;1,431;0,035;0,010;0,0341625;8,437E-4;2,344E-4;0,0;2,4362030
38,000;1,762;0,024;-1,050E-15;0,0420750;5,625E-4;-2,494E-17;0,0;0,0496368;38,000;1,439;0,035;-0,010;0,0343500;8,437E-4;-2,344E-4;0,0;2,4149323
38,200;1,767;0,024;-0,010;0,0421875;5,625E-4;-2,344E-4;0,1;0,0514069;38,200;1,445;0,031;-0,010;0,0345000;7,500E-4;-2,344E-4;0,0;2,4359436
38,400;1,772;0,020;-0,010;0,0423000;4,688E-4;-2,344E-4;0,1;0,0541534;38,400;1,451;0,031;0,020;0,0346500;7,500E-4;4,688E-4;0,0;2,4593048
38,600;1,775;0,020;0,010;0,0423750;4,688E-4;2,344E-4;0,1;0,0634308;38,600;1,458;0,039;0,020;0,0348000;9,375E-4;4,688E-4;0,0;2,4644928
38,800;1,780;0,024;0,010;0,0424875;5,625E-4;2,344E-4;0,1;0,0797729;38,800;1,467;0,039;-0,010;0,0350250;9,375E-4;-2,344E-4;0,0;2,4701996
39,000;1,784;0,024;0,010;0,0426000;5,625E-4;2,344E-4;0,1;0,0980225;39,000;1,473;0,035;-3,469E-16;0,0351750;8,437E-4;-4,174E-17;0,0;2,4683838
39,200;1,789;0,027;0,020;0,0427125;6,562E-4;4,687E-4;0,1;0,1074677;39,200;1,481;0,039;0,010;0,0353625;9,375E-4;2,344E-4;0,0;2,4655304
39,400;1,795;0,031;1,223E-15;0,0428625;7,500E-4;2,927E-17;0,1;0,1195526;39,400;1,489;0,039;0,010;0,0355500;9,375E-4;2,344E-4;0,0;2,4372406
39,600;1,802;0,027;-0,010;0,0430125;6,562E-4;-2,344E-4;0,1;0,1173096;39,600;1,497;0,043;-1,388E-15;0,0357375;0,001;0,000;0,0;2,4330902
39,800;1,806;0,027;0,010;0,0431250;6,562E-4;2,344E-4;0,1;0,0970001;39,800;1,506;0,039;-0,020;0,0359625;9,375E-4;-4,688E-4;0,0;2,4382782
40,000;1,813;0,031;-1,223E-15;0,0432750;7,500E-4;-2,927E-17;0,1;0,0757599;40,000;1,513;0,035;0,010;0,0361125;8,437E-4;2,344E-4;0,0;2,4489288
40,200;1,819;0,027;-0,020;0,0434250;6,562E-4;-4,687E-4;0,1;0,0699005;40,200;1,521;0,043;0,010;0,0363000;0,001;2,344E-4;0,0;2,4343872
40,400;1,824;0,024;-0,020;0,0435375;5,625E-4;-4,687E-4;0,1;0,0687714;40,400;1,530;0,039;-0,010;0,0365250;9,375E-4;-2,344E-4;0,0;2,4463348
40,600;1,828;0,020;-0,010;0,0436500;4,688E-4;-2,344E-4;0,1;0,0825195;40,600;1,536;0,039;0,010;0,0366750;9,375E-4;2,344E-4;0,0;2,4455566
40,800;1,832;0,020;0,029;0,0437250;4,688E-4;7,031E-4;0,1;0,1100311;40,800;1,546;0,043;0,010;0,0369000;0,001;2,344E-4;0,0;2,4356842
41,000;1,836;0,031;0,020;0,0438375;7,500E-4;4,687E-4;0,2;0,1664429;41,000;1,554;0,043;0,010;0,0370875;0,001;2,344E-4;0,0;2,4247894
41,200;1,844;0,027;-0,020;0,0440250;6,562E-4;-4,688E-4;0,2;0,1974335;41,200;1,563;0,047;0,000;0,0373125;0,001;0,000;0,0;2,4393158
41,400;1,847;0,024;0,010;0,0441000;5,625E-4;2,344E-4;0,2;0,2172699;41,400;1,572;0,043;-0,010;0,0375375;0,001;-2,344E-4;0,0;2,4548950
41,600;1,854;0,031;0,020;0,0442500;7,500E-4;4,688E-4;0,2;0,2298126;41,600;1,580;0,043;0,000;0,0377250;0,001;0,000;0,0;2,5000458
41,800;1,860;0,031;0,010;0,0444000;7,500E-4;2,344E-4;0,2;0,2094879;41,800;1,590;0,043;0,000;0,0379500;0,001;0,000;0,0;2,5371552
42,000;1,866;0,035;0,029;0,0445500;8,437E-4;7,031E-4;0,2;0,1610565;42,000;1,598;0,043;0,020;0,0381375;0,001;4,687E-4;0,0;2,5355988
42,200;1,874;0,043;0,020;0,0447375;0,001;4,688E-4;0,1;0,1129456;42,200;1,607;0,051;0,010;0,0383625;0,001;2,344E-4;0,0;2,5226288
42,400;1,883;0,043;-0,020;0,0449625;0,001;-4,687E-4;0,1;0,0982666;42,400;1,618;0,047;-0,020;0,0386250;0,001;-4,687E-4;0,0;2,4701996
42,600;1,891;0,035;-0,020;0,0451500;8,437E-4;-4,688E-4;0,1;0,0832062;42,600;1,626;0,043;-1,388E-15;0,0388125;0,001;4,337E-17;0,0;2,4400940
42,800;1,898;0,035;-0,010;0,0453000;8,437E-4;-2,344E-4;0,1;0,0801239;42,800;1,635;0,047;0,010;0,0390375;0,001;2,344E-4;0,0;2,4450378
43,000;1,905;0,031;-0,010;0,0454875;7,500E-4;-2,344E-4;0,1;0,0890808;43,000;1,645;0,047;-2,099E-15;0,0392625;0,001;-4,987E-17;0,0;2,4380188
43,200;1,910;0,031;0,020;0,0456000;7,500E-4;4,687E-4;0,1;0,1146088;43,200;1,654;0,047;0,000;0,0394875;0,001;0,000;0,0;2,4751282
43,400;1,918;0,039;0,010;0,0457875;9,375E-4;2,344E-4;0,1;0,1327057;43,400;1,663;0,047;-0,020;0,0397125;0,001;-4,687E-4;0,0;2,5073090
43,600;1,926;0,035;-0,020;0,0459750;8,437E-4;-4,688E-4;0,2;0,1540222;43,600;1,673;0,039;-0,020;0,0399375;9,375E-4;-4,688E-4;0,0;2,5208130
43,800;1,932;0,031;0,000;0,0461250;7,500E-4;0,000;0,2;0,1630554;43,800;1,679;0,039;0,020;0,0400875;9,375E-4;4,688E-4;0,0;2,5093842
44,000;1,938;0,035;0,010;0,0462750;8,437E-4;2,344E-4;0,1;0,1433563;44,000;1,689;0,047;-1,735E-15;0,0403125;0,001;-4,174E-17;0,0;2,4938202
44,200;1,946;0,035;-0,020;0,0464625;8,437E-4;-4,687E-4;0,1;0,1092529;44,200;1,698;0,039;-0,029;0,0405375;9,375E-4;-7,031E-4;0,0;2,4520416
44,400;1,953;0,027;1,561E-15;0,0466125;6,562E-4;8,104E-17;0,1;0,0950165;44,400;1,704;0,035;0,020;0,0406875;8,437E-4;4,688E-4;0,0;2,4455566
44,600;1,957;0,035;0,020;0,0467250;8,438E-4;4,688E-4;0,1;0,1006012;44,600;1,712;0,047;0,029;0,0408750;0,001;7,031E-4;0,0;2,4611206
44,800;1,967;0,035;-0,039;0,0469500;8,438E-4;-9,375E-4;0,1;0,1360779;44,800;1,723;0,047;-0,020;0,0411375;0,001;-4,688E-4;0,0;2,4670868
45,000;1,971;0,020;-0,029;0,0470625;4,688E-4;-7,031E-4;0,2;0,1681976;45,000;1,731;0,039;-0,010;0,0413250;9,375E-4;-2,344E-4;0,0;2,4834442
45,200;1,974;0,024;0,039;0,0471375;5,625E-4;9,375E-4;0,2;0,2283936;45,200;1,739;0,043;-0,010;0,0415125;0,001;-2,344E-4;0,0;2,4709778
45,400;1,981;0,035;0,029;0,0472875;8,437E-4;7,031E-4;0,3;0,2839966;45,400;1,748;0,035;-0,049;0,0417375;8,438E-4;-0,001;0,0;2,4660492
45,600;1,989;0,035;-0,010;0,0474750;8,437E-4;-2,344E-4;0,3;0,2839050;45,600;1,753;0,024;0,000;0,0418500;5,625E-4;0,000;0,0;2,4727936
45,800;1,995;0,031;-1,388E-15;0,0476250;7,500E-4;0,000;0,3;0,2575531;45,800;1,758;0,035;0,069;0,0419625;8,438E-4;0,002;0,0;2,4665680
46,000;2,001;0,035;0,020;0,0477750;8,437E-4;4,687E-4;0,2;0,1952362;46,000;1,767;0,051;0,039;0,0421875;0,001;9,375E-4;0,0;2,4655304
46,200;2,009;0,039;-0,020;0,0479625;9,375E-4;-4,687E-4;0,2;0,1504669;46,200;1,778;0,051;-0,020;0,0424500;0,001;-4,687E-4;0,0;2,4873352
46,400;2,017;0,027;-0,029;0,0481500;6,562E-4;-7,031E-4;0,1;0,1336823;46,400;1,788;0,043;-0,039;0,0426750;0,001;-9,375E-4;0,0;2,5828247
