Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
85,800;0,994;0,016;1,396E-15;0,0237375;3,750E-4;3,320E-17;0,0;0,0428619;85,800;3,272;0,039;0,020;0,0781125;9,375E-4;4,688E-4;0,1;0,0703125
86,000;0,997;0,016;-1,396E-15;0,0238125;3,750E-4;-3,320E-17;0,0;0,0434723;86,000;3,280;0,043;0,010;0,0783000;0,001;2,344E-4;0,1;0,0820770
86,200;1,001;0,016;-1,396E-15;0,0238875;3,750E-4;-3,320E-17;0,0;0,0444031;86,200;3,289;0,043;-0,010;0,0785250;0,001;-2,344E-4;0,1;0,0880737
86,400;1,004;0,016;0,010;0,0239625;3,750E-4;2,344E-4;0,0;0,0435028;86,400;3,297;0,039;0,000;0,0787125;9,375E-4;0,000;0,1;0,1005402
86,600;1,007;0,020;0,029;0,0240375;4,687E-4;7,031E-4;0,0;0,0414734;86,600;3,305;0,043;0,020;0,0789000;0,001;4,688E-4;0,1;0,1113739
86,800;1,012;0,027;0,010;0,0241500;6,563E-4;2,344E-4;0,0;0,0410614;86,800;3,314;0,047;0,020;0,0791250;0,001;4,688E-4;0,1;0,1206970
87,000;1,018;0,024;-0,039;0,0243000;5,625E-4;-9,375E-4;0,0;0,0406952;87,000;3,324;0,051;-6,974E-15;0,0793500;0,001;-1,870E-16;0,1;0,1226807
87,200;1,021;0,012;-0,029;0,0243750;2,812E-4;-7,031E-4;0,0;0,0390320;87,200;3,335;0,047;-0,049;0,0796125;0,001;-0,001;0,1;0,1219177
87,400;1,023;0,012;0,010;0,0244125;2,812E-4;2,344E-4;0,0;0,0386658;87,400;3,343;0,031;-0,010;0,0798000;7,500E-4;-2,344E-4;0,1;0,1181335
87,600;1,026;0,016;1,050E-15;0,0244875;3,750E-4;2,507E-17;0,0;0,0391541;87,600;3,347;0,043;0,059;0,0799125;0,001;0,001;0,1;0,1060638
87,800;1,029;0,012;-0,010;0,0245625;2,813E-4;-2,344E-4;0,0;0,0399780;87,800;3,360;0,055;0,010;0,0802125;0,001;2,344E-4;0,1;0,0930634
88,000;1,030;0,012;0,020;0,0246000;2,813E-4;4,687E-4;0,0;0,0407867;88,000;3,369;0,047;-0,039;0,0804375;0,001;-9,375E-4;0,1;0,0807648
88,200;1,034;0,020;0,020;0,0246750;4,687E-4;4,687E-4;0,0;0,0425415;88,200;3,379;0,039;-0,029;0,0806625;9,375E-4;-7,031E-4;0,1;0,0765076
88,400;1,038;0,020;-0,010;0,0247875;4,687E-4;-2,344E-4;0,0;0,0430603;88,400;3,385;0,035;0,020;0,0808125;8,437E-4;4,687E-4;0,1;0,0681915
88,600;1,041;0,016;-0,010;0,0248625;3,750E-4;-2,344E-4;0,0;0,0442505;88,600;3,393;0,047;0,020;0,0810000;0,001;4,688E-4;0,1;0,0596619
88,800;1,045;0,016;0,010;0,0249375;3,750E-4;2,344E-4;0,0;0,0445404;88,800;3,404;0,043;-0,039;0,0812625;0,001;-9,375E-4;0,1;0,0583954
89,000;1,048;0,020;0,020;0,0250125;4,688E-4;4,688E-4;0,0;0,0447693;89,000;3,410;0,031;-0,020;0,0814125;7,500E-4;-4,688E-4;0,1;0,0589752
89,200;1,052;0,024;-1,743E-15;0,0251250;5,625E-4;-4,161E-17;0,0;0,0438080;89,200;3,416;0,035;0,039;0,0815625;8,437E-4;9,375E-4;0,1;0,0602264
89,400;1,057;0,020;-0,029;0,0252375;4,687E-4;-7,031E-4;0,0;0,0432587;89,400;3,424;0,047;0,029;0,0817500;0,001;7,031E-4;0,1;0,0666504
89,600;1,060;0,012;-0,020;0,0253125;2,812E-4;-4,687E-4;0,0;0,0422211;89,600;3,435;0,047;-0,010;0,0820125;0,001;-2,344E-4;0,1;0,0744629
89,800;1,062;0,012;1,050E-15;0,0253500;2,813E-4;2,507E-17;0,0;0,0416565;89,800;3,443;0,043;6,974E-15;0,0822000;0,001;1,870E-16;0,1;0,0845947
90,000;1,065;0,012;-1,050E-15;0,0254250;2,813E-4;-2,507E-17;0,0;0,0413055;90,000;3,453;0,047;-3,834E-15;0,0824250;0,001;-9,162E-17;0,1;0,0919800
90,200;1,067;0,012;-1,050E-15;0,0254625;2,812E-4;-2,507E-17;0,0;0,0403290;90,200;3,462;0,043;-0,010;0,0826500;0,001;-2,344E-4;0,1;0,0948181
90,400;1,070;0,012;0,010;0,0255375;2,812E-4;2,344E-4;0,0;0,0406189;90,400;3,470;0,043;0,020;0,0828375;0,001;4,688E-4;0,1;0,0984039
90,600;1,071;0,016;0,029;0,0255750;3,750E-4;7,031E-4;0,0;0,0394287;90,600;3,479;0,051;0,020;0,0830625;0,001;4,688E-4;0,1;0,0968933
90,800;1,076;0,024;0,010;0,0256875;5,625E-4;2,344E-4;0,0;0,0385895;90,800;3,490;0,051;-0,020;0,0833250;0,001;-4,687E-4;0,1;0,0922089
91,000;1,081;0,020;-0,020;0,0258000;4,688E-4;-4,688E-4;0,0;0,0399017;91,000;3,500;0,043;-0,029;0,0835500;0,001;-7,031E-4;0,1;0,0849762
91,200;1,084;0,016;-1,743E-15;0,0258750;3,750E-4;-4,161E-17;0,0;0,0411224;91,200;3,508;0,039;-3,834E-15;0,0837375;9,375E-4;-9,162E-17;0,1;0,0797577
91,400;1,087;0,020;0,029;0,0259500;4,687E-4;7,031E-4;0,0;0,0431976;91,400;3,515;0,043;0,029;0,0839250;0,001;7,031E-4;0,1;0,0691376
91,600;1,092;0,027;0,010;0,0260625;6,562E-4;2,344E-4;0,0;0,0453491;91,600;3,525;0,051;0,010;0,0841500;0,001;2,344E-4;0,1;0,0567932
91,800;1,098;0,024;-0,039;0,0262125;5,625E-4;-9,375E-4;0,0;0,0458984;91,800;3,536;0,047;-0,029;0,0844125;0,001;-7,031E-4;0,0;0,0490417
92,000;1,101;0,012;-0,039;0,0262875;2,813E-4;-9,375E-4;0,0;0,0459442;92,000;3,544;0,039;-0,029;0,0846000;9,375E-4;-7,031E-4;0,0;0,0451202
92,200;1,103;0,008;-0,010;0,0263250;1,875E-4;-2,344E-4;0,0;0,0463409;92,200;3,552;0,035;-7,112E-16;0,0847875;8,437E-4;3,524E-18;0,0;0,0438843
92,400;1,104;0,008;0,000;0,0263625;1,875E-4;0,000;0,0;0,0465546;92,400;3,558;0,039;0,029;0,0849375;9,375E-4;7,031E-4;0,0;0,0437469
92,600;1,106;0,008;0,010;0,0264000;1,875E-4;2,344E-4;0,0;0,0466003;92,600;3,567;0,047;0,010;0,0851625;0,001;2,344E-4;0,0;0,0458221
92,800;1,107;0,012;0,010;0,0264375;2,813E-4;2,344E-4;0,0;0,0465393;92,800;3,577;0,043;-0,020;0,0853875;0,001;-4,688E-4;0,1;0,0501709
93,000;1,111;0,012;-0,010;0,0265125;2,813E-4;-2,344E-4;0,0;0,0464630;93,000;3,585;0,039;-3,834E-15;0,0855750;9,375E-4;-9,162E-17;0,1;0,0534668
93,200;1,112;0,008;0,010;0,0265500;1,875E-4;2,344E-4;0,0;0,0459747;93,200;3,592;0,043;0,010;0,0857625;0,001;2,344E-4;0,1;0,0607147
93,400;1,114;0,016;0,029;0,0265875;3,750E-4;7,031E-4;0,0;0,0445862;93,400;3,602;0,043;0,010;0,0859875;0,001;2,344E-4;0,1;0,0673370
93,600;1,118;0,020;8,674E-18;0,0267000;4,687E-4;1,152E-17;0,0;0,0429993;93,600;3,610;0,047;0,020;0,0861750;0,001;4,688E-4;0,1;0,0731354
93,800;1,122;0,016;-0,010;0,0267750;3,750E-4;-2,344E-4;0,0;0,0435028;93,800;3,621;0,051;6,974E-15;0,0864375;0,001;1,870E-16;0,1;0,0749207
94,000;1,125;0,016;-0,010;0,0268500;3,750E-4;-2,344E-4;0,0;0,0427094;94,000;3,630;0,047;-0,020;0,0866625;0,001;-4,688E-4;0,1;0,0748596
94,200;1,128;0,012;-0,010;0,0269250;2,812E-4;-2,344E-4;0,0;0,0411682;94,200;3,640;0,043;0,020;0,0868875;0,001;4,687E-4;0,1;0,0727997
94,400;1,129;0,012;0,029;0,0269625;2,812E-4;7,031E-4;0,0;0,0413666;94,400;3,647;0,055;0,039;0,0870750;0,001;9,375E-4;0,1;0,0658112
94,600;1,133;0,024;0,029;0,0270375;5,625E-4;7,031E-4;0,0;0,0431824;94,600;3,662;0,059;-0,010;0,0874125;0,001;-2,344E-4;0,1;0,0579987
94,800;1,139;0,024;-0,029;0,0271875;5,625E-4;-7,031E-4;0,0;0,0433960;94,800;3,671;0,051;-0,029;0,0876375;0,001;-7,031E-4;0,1;0,0540771
95,000;1,142;0,012;-0,029;0,0272625;2,813E-4;-7,031E-4;0,0;0,0444794;95,000;3,682;0,047;0,010;0,0879000;0,001;2,344E-4;0,0;0,0476837
95,200;1,144;0,012;0,010;0,0273000;2,812E-4;2,344E-4;0,0;0,0449982;95,200;3,690;0,055;0,039;0,0880875;0,001;9,375E-4;0,0;0,0441132
95,400;1,147;0,016;0,000;0,0273750;3,750E-4;0,000;0,0;0,0464783;95,400;3,704;0,063;-0,010;0,0884250;0,001;-2,344E-4;0,0;0,0436249
95,600;1,150;0,012;-0,010;0,0274500;2,812E-4;-2,344E-4;0,0;0,0466461;95,600;3,715;0,051;-0,049;0,0886875;0,001;-0,001;0,0;0,0467072
95,800;1,151;0,012;0,020;0,0274875;2,813E-4;4,688E-4;0,0;0,0469513;95,800;3,724;0,043;-0,010;0,0889125;0,001;-2,344E-4;0,0;0,0481720
96,000;1,155;0,020;0,029;0,0275625;4,688E-4;7,031E-4;0,0;0,0481262;96,000;3,732;0,047;0,029;0,0891000;0,001;7,031E-4;0,1;0,0548553
96,200;1,159;0,024;-1,743E-15;0,0276750;5,625E-4;-4,161E-17;0,0;0,0472870;96,200;3,743;0,055;0,029;0,0893625;0,001;7,031E-4;0,1;0,0630341
96,400;1,164;0,020;-0,020;0,0277875;4,687E-4;-4,688E-4;0,0;0,0465240;96,400;3,754;0,059;-0,010;0,0896250;0,001;-2,344E-4;0,1;0,0695343
96,600;1,167;0,016;-0,010;0,0278625;3,750E-4;-2,344E-4;0,0;0,0460510;96,600;3,767;0,051;-0,029;0,0899250;0,001;-7,031E-4;0,1;0,0720215
96,800;1,170;0,016;1,396E-15;0,0279375;3,750E-4;3,320E-17;0,0;0,0454865;96,800;3,775;0,047;0,010;0,0901125;0,001;2,344E-4;0,1;0,0726776
97,000;1,173;0,016;0,010;0,0280125;3,750E-4;2,344E-4;0,0;0,0443878;97,000;3,786;0,055;0,020;0,0903750;0,001;4,687E-4;0,1;0,0707550
97,200;1,177;0,020;-8,674E-18;0,0280875;4,687E-4;-1,152E-17;0,0;0,0442352;97,200;3,797;0,055;-0,029;0,0906375;0,001;-7,031E-4;0,1;0,0652618
97,400;1,181;0,016;-0,029;0,0282000;3,750E-4;-7,031E-4;0,0;0,0440063;97,400;3,808;0,043;-0,039;0,0909000;0,001;-9,375E-4;0,1;0,0605621
97,600;1,183;0,008;-0,010;0,0282375;1,875E-4;-2,344E-4;0,0;0,0447235;97,600;3,814;0,039;0,010;0,0910500;9,375E-4;2,344E-4;0,1;0,0579071
97,800;1,184;0,012;0,020;0,0282750;2,813E-4;4,688E-4;0,0;0,0449371;97,800;3,823;0,047;0,039;0,0912750;0,001;9,375E-4;0,0;0,0499878
98,000;1,188;0,016;-1,050E-15;0,0283500;3,750E-4;-2,507E-17;0,0;0,0457458;98,000;3,833;0,055;0,010;0,0915000;0,001;2,344E-4;0,0;0,0428162
98,200;1,191;0,012;-8,674E-18;0,0284250;2,812E-4;-1,152E-17;0,0;0,0456696;98,200;3,845;0,051;-0,020;0,0918000;0,001;-4,688E-4;0,0;0,0397644
98,400;1,192;0,016;0,020;0,0284625;3,750E-4;4,688E-4;0,0;0,0468140;98,400;3,853;0,047;0,020;0,0919875;0,001;4,688E-4;0,0;0,0381470
98,600;1,197;0,020;0,010;0,0285750;4,687E-4;2,344E-4;0,0;0,0494080;98,600;3,864;0,059;0,039;0,0922500;0,001;9,375E-4;0,0;0,0380096
98,800;1,200;0,020;0,010;0,0286500;4,688E-4;2,344E-4;0,1;0,0518494;98,800;3,877;0,063;-0,020;0,0925500;0,002;-4,687E-4;0,0;0,0419464
99,000;1,205;0,024;-1,743E-15;0,0287625;5,625E-4;-4,161E-17;0,1;0,0527496;99,000;3,889;0,051;-0,039;0,0928500;0,001;-9,375E-4;0,0;0,0457916
99,200;1,210;0,020;-0,010;0,0288750;4,687E-4;-2,344E-4;0,1;0,0528412;99,200;3,897;0,047;0,010;0,0930375;0,001;2,344E-4;0,1;0,0500641
99,400;1,213;0,020;0,010;0,0289500;4,687E-4;2,344E-4;0,1;0,0517120;99,400;3,908;0,055;0,020;0,0933000;0,001;4,688E-4;0,1;0,0522156
99,600;1,217;0,024;-0,010;0,0290625;5,625E-4;-2,344E-4;0,0;0,0494232;99,600;3,919;0,055;-0,020;0,0935625;0,001;-4,687E-4;0,1;0,0552216
99,800;1,222;0,016;-0,029;0,0291750;3,750E-4;-7,031E-4;0,0;0,0483551;99,800;3,930;0,047;-0,029;0,0938250;0,001;-7,031E-4;0,1;0,0559387
100,000;1,224;0,012;-0,010;0,0292125;2,813E-4;-2,344E-4;0,0;0,0479431;100,000;3,938;0,043;0,010;0,0940125;0,001;2,344E-4;0,1;0,0545807
100,200;1,227;0,012;-1,050E-15;0,0292875;2,812E-4;-2,507E-17;0,0;0,0466919;100,200;3,947;0,051;0,039;0,0942375;0,001;9,375E-4;0,1;0,0509491
100,400;1,228;0,012;0,000;0,0293250;2,812E-4;0,000;0,0;0,0453186;100,400;3,958;0,059;0,010;0,0945000;0,001;2,344E-4;0,0;0,0478973
100,600;1,232;0,012;1,050E-15;0,0294000;2,812E-4;2,507E-17;0,0;0,0442963;100,600;3,971;0,055;-0,020;0,0948000;0,001;-4,687E-4;0,0;0,0438080
100,800;1,233;0,012;0,020;0,0294375;2,813E-4;4,688E-4;0,0;0,0432434;100,800;3,980;0,051;2,116E-15;0,0950250;0,001;1,166E-16;0,0;0,0388184
101,000;1,236;0,020;0,029;0,0295125;4,688E-4;7,031E-4;0,0;0,0440063;101,000;3,991;0,055;0,010;0,0952875;0,001;2,344E-4;0,0;0,0363617
101,200;1,241;0,024;-1,743E-15;0,0296250;5,625E-4;-4,161E-17;0,0;0,0445404;101,200;4,002;0,055;-0,010;0,0955500;0,001;-2,344E-4;0,0;0,0355530
101,400;1,246;0,020;-0,020;0,0297375;4,687E-4;-4,688E-4;0,0;0,0458832;101,400;4,013;0,051;-0,010;0,0958125;0,001;-2,344E-4;0,0;0,0348816
101,600;1,249;0,016;1,743E-15;0,0298125;3,750E-4;4,161E-17;0,0;0,0474854;101,600;4,023;0,051;0,020;0,0960375;0,001;4,688E-4;0,0;0,0366669
101,800;1,252;0,020;0,010;0,0298875;4,688E-4;2,344E-4;0,0;0,0488281;101,800;4,034;0,059;0,029;0,0963000;0,001;7,031E-4;0,0;0,0416565
102,000;1,257;0,020;-0,010;0,0300000;4,688E-4;-2,344E-4;0,1;0,0511780;102,000;4,046;0,063;-0,020;0,0966000;0,002;-4,688E-4;0,0;0,0433807
102,200;1,260;0,016;-0,020;0,0300750;3,750E-4;-4,688E-4;0,1;0,0521393;102,200;4,059;0,051;-0,029;0,0969000;0,001;-7,031E-4;0,0;0,0464325
102,400;1,263;0,012;-0,010;0,0301500;2,812E-4;-2,344E-4;0,1;0,0523376;102,400;4,067;0,051;0,039;0,0970875;0,001;9,375E-4;0,0;0,0494690
102,600;1,264;0,012;0,010;0,0301875;2,812E-4;2,344E-4;0,1;0,0526733;102,600;4,079;0,067;0,020;0,0973875;0,002;4,688E-4;0,1;0,0507355
102,800;1,268;0,016;0,010;0,0302625;3,750E-4;2,344E-4;0,1;0,0525360;102,800;4,093;0,059;-0,069;0,0977250;0,001;-0,002;0,0;0,0497437
103,000;1,271;0,016;-0,010;0,0303375;3,750E-4;-2,344E-4;0,1;0,0516052;103,000;4,103;0,039;-0,049;0,0979500;9,375E-4;-0,001;0,0;0,0490417
103,200;1,274;0,012;-0,010;0,0304125;2,812E-4;-2,344E-4;0,1;0,0511322;103,200;4,109;0,039;0,039;0,0981000;9,375E-4;9,375E-4;0,0;0,0466614
103,400;1,275;0,012;0,020;0,0304500;2,812E-4;4,688E-4;0,0;0,0488434;103,400;4,119;0,055;0,039;0,0983250;0,001;9,375E-4;0,0;0,0424042
103,600;1,279;0,020;0,020;0,0305250;4,687E-4;4,688E-4;0,0;0,0472565;103,600;4,131;0,055;-0,029;0,0986250;0,001;-7,031E-4;0,0;0,0399933
103,800;1,283;0,020;1,743E-15;0,0306375;4,688E-4;4,161E-17;0,0;0,0455627;103,800;4,141;0,043;-0,020;0,0988500;0,001;-4,687E-4;0,0;0,0380249
104,000;1,286;0,020;-1,743E-15;0,0307125;4,688E-4;-4,161E-17;0,0;0,0442505;104,000;4,148;0,047;0,039;0,0990375;0,001;9,375E-4;0,0;0,0366516
104,200;1,291;0,020;-1,743E-15;0,0308250;4,687E-4;-4,161E-17;0,0;0,0437775;104,200;4,159;0,059;0,020;0,0993000;0,001;4,687E-4;0,0;0,0348969
104,400;1,294;0,020;0,010;0,0309000;4,687E-4;2,344E-4;0,0;0,0453339;104,400;4,172;0,055;-0,039;0,0996000;0,001;-9,375E-4;0,0;0,0358582
104,600;1,299;0,024;-0,010;0,0310125;5,625E-4;-2,344E-4;0,0;0,0458679;104,600;4,181;0,043;-0,010;0,0998250;0,001;-2,344E-4;0,0;0,0366364
104,800;1,304;0,016;-0,029;0,0311250;3,750E-4;-7,031E-4;0,0;0,0467377;104,800;4,189;0,051;0,049;0,1000125;0,001;0,001;0,0;0,0374908
105,000;1,305;0,012;-0,010;0,0311625;2,813E-4;-2,344E-4;0,0;0,0476379;105,000;4,202;0,063;0,010;0,1003125;0,002;2,344E-4;0,0;0,0405426
105,200;1,308;0,012;-0,010;0,0312375;2,812E-4;-2,344E-4;0,0;0,0485077;105,200;4,214;0,055;-0,020;0,1006125;0,001;-4,688E-4;0,0;0,0417328
105,400;1,310;0,008;-0,010;0,0312750;1,875E-4;-2,344E-4;0,0;0,0489502;105,400;4,224;0,055;0,010;0,1008375;0,001;2,344E-4;0,0;0,0434113
105,600;1,312;0,008;0,010;0,0313125;1,875E-4;2,344E-4;0,0;0,0494690;105,600;4,236;0,059;-6,592E-16;0,1011375;0,001;1,166E-16;0,0;0,0426025
105,800;1,313;0,012;0,010;0,0313500;2,813E-4;2,344E-4;0,0;0,0498199;105,800;4,247;0,055;-0,029;0,1014000;0,001;-7,031E-4;0,0;0,0415497
106,000;1,316;0,012;0,010;0,0314250;2,813E-4;2,344E-4;0,1;0,0502625;106,000;4,258;0,047;-0,029;0,1016625;0,001;-7,031E-4;0,0;0,0408783
106,200;1,318;0,016;0,020;0,0314625;3,750E-4;4,687E-4;0,1;0,0505219;106,200;4,266;0,043;-0,059;0,1018500;0,001;-0,001;0,0;0,0384521
106,400;1,323;0,020;0,010;0,0315750;4,687E-4;2,344E-4;0,0;0,0493164;106,400;4,276;0,024;-0,108;0,1020750;5,625E-4;-0,003;0,0;0,0382996
106,600;1,326;0,020;1,743E-15;0,0316500;4,687E-4;4,161E-17;0,0;0,0473480;106,600;4,276;0,000;-0,010;0,1020750;0,000;-2,344E-4;0,0;0,0381470
106,800;1,330;0,020;-0,020;0,0317625;4,688E-4;-4,687E-4;0,0;0,0462036;106,800;4,276;0,020;0,108;0,1020750;4,687E-4;0,003;0,0;0,0371399
107,000;1,334;0,012;-0,020;0,0318375;2,813E-4;-4,688E-4;0,0;0,0453339;107,000;4,284;0,043;0,059;0,1022625;0,001;0,001;0,0;0,0348358
107,200;1,335;0,012;0,020;0,0318750;2,812E-4;4,687E-4;0,0;0,0451965;107,200;4,293;0,043;-3,834E-15;0,1024875;0,001;-9,162E-17;0,0;0,0341492
107,400;1,338;0,020;0,029;0,0319500;4,687E-4;7,031E-4;0,0;0,0447845;107,400;4,301;0,043;0,010;0,1026750;0,001;2,344E-4;0,0;0,0329895
107,600;1,343;0,024;-0,010;0,0320625;5,625E-4;-2,344E-4;0,0;0,0447083;107,600;4,310;0,047;0,020;0,1029000;0,001;4,688E-4;0,0;0,0320892
107,800;1,348;0,016;-0,039;0,0321750;3,750E-4;-9,375E-4;0,0;0,0445404;107,800;4,320;0,051;0,010;0,1031250;0,001;2,344E-4;0,0;0,0331268
108,000;1,349;0,008;-0,020;0,0322125;1,875E-4;-4,688E-4;0,0;0,0448303;108,000;4,331;0,051;-0,029;0,1033875;0,001;-7,031E-4;0,0;0,0351410
108,200;1,351;0,008;0,010;0,0322500;1,875E-4;2,344E-4;0,0;0,0455627;108,200;4,340;0,039;-0,079;0,1036125;9,375E-4;-0,002;0,0;0,0354614
108,400;1,352;0,012;0,010;0,0322875;2,812E-4;2,344E-4;0,0;0,0463409;108,400;4,346;0,020;-0,029;0,1037625;4,687E-4;-7,031E-4;0,0;0,0351868
108,600;1,356;0,012;-0,010;0,0323625;2,812E-4;-2,344E-4;0,0;0,0470276;108,600;4,348;0,027;0,088;0,1038000;6,562E-4;0,002;0,0;0,0372162
108,800;1,357;0,008;1,050E-15;0,0324000;1,875E-4;2,507E-17;0,0;0,0480042;108,800;4,357;0,055;0,079;0,1040250;0,001;0,002;0,0;0,0393677
109,000;1,359;0,012;0,029;0,0324375;2,813E-4;7,031E-4;0,0;0,0491180;109,000;4,370;0,059;-1,044E-14;0,1043250;0,001;-1,166E-16;0,0;0,0403595
109,200;1,362;0,020;0,020;0,0325125;4,687E-4;4,687E-4;0,1;0,0514984;109,200;4,381;0,055;0,020;0,1045875;0,001;4,687E-4;0,0;0,0410004
109,400;1,367;0,020;0,000;0,0326250;4,687E-4;0,000;0,1;0,0521851;109,400;4,392;0,067;0,029;0,1048500;0,002;7,031E-4;0,0;0,0405884
109,600;1,370;0,020;0,010;0,0327000;4,687E-4;2,344E-4;0,1;0,0517426;109,600;4,408;0,067;-0,039;0,1052250;0,002;-9,375E-4;0,0;0,0383453
109,800;1,374;0,024;0,010;0,0328125;5,625E-4;2,344E-4;0,1;0,0512238;109,800;4,419;0,051;-0,049;0,1054875;0,001;-0,001;0,0;0,0376587
110,000;1,379;0,024;-2,099E-15;0,0329250;5,625E-4;-5,014E-17;0,0;0,0491638;110,000;4,428;0,047;-0,010;0,1057125;0,001;-2,344E-4;0,0;0,0361633
110,200;1,384;0,024;-0,010;0,0330375;5,625E-4;-2,344E-4;0,0;0,0467529;110,200;4,438;0,047;0,020;0,1059375;0,001;4,687E-4;0,0;0,0338593
110,400;1,389;0,020;-0,020;0,0331500;4,687E-4;-4,688E-4;0,0;0,0461578;110,400;4,447;0,055;0,020;0,1061625;0,001;4,687E-4;0,0;0,0321655
110,600;1,392;0,016;-0,020;0,0332250;3,750E-4;-4,687E-4;0,0;0,0459290;110,600;4,459;0,055;-0,029;0,1064625;0,001;-7,031E-4;0,0;0,0324554
110,800;1,395;0,012;-0,010;0,0333000;2,813E-4;-2,344E-4;0,0;0,0457458;110,800;4,469;0,043;-0,029;0,1066875;0,001;-7,031E-4;0,0;0,0322723
111,000;1,396;0,012;0,029;0,0333375;2,813E-4;7,031E-4;0,0;0,0462494;111,000;4,477;0,043;0,010;0,1068750;0,001;2,344E-4;0,0;0,0329437
111,200;1,400;0,024;0,039;0,0334125;5,625E-4;9,375E-4;0,0;0,0480652;111,200;4,486;0,047;0,020;0,1071000;0,001;4,687E-4;0,0;0,0334930
111,400;1,406;0,027;-0,010;0,0335625;6,562E-4;-2,344E-4;0,1;0,0516663;111,400;4,496;0,051;0,020;0,1073250;0,001;4,687E-4;0,0;0,0354004
111,600;1,411;0,020;-0,029;0,0336750;4,687E-4;-7,031E-4;0,1;0,0528107;111,600;4,507;0,055;0,020;0,1075875;0,001;4,688E-4;0,0;0,0358887
111,800;1,414;0,016;1,743E-15;0,0337500;3,750E-4;4,161E-17;0,1;0,0544739;111,800;4,518;0,059;-0,010;0,1078500;0,001;-2,344E-4;0,0;0,0363464
112,000;1,417;0,020;0,020;0,0338250;4,688E-4;4,688E-4;0,1;0,0562134;112,000;4,530;0,051;-0,029;0,1081500;0,001;-7,031E-4;0,0;0,0370026
112,200;1,422;0,024;0,010;0,0339375;5,625E-4;2,344E-4;0,1;0,0561829;112,200;4,538;0,047;0,010;0,1083375;0,001;2,344E-4;0,0;0,0377808
112,400;1,426;0,024;-0,020;0,0340500;5,625E-4;-4,687E-4;0,1;0,0555115;112,400;4,549;0,055;0,029;0,1086000;0,001;7,031E-4;0,0;0,0369873
112,600;1,431;0,016;-0,039;0,0341625;3,750E-4;-9,375E-4;0,1;0,0550690;112,600;4,560;0,059;1,044E-14;0,1088625;0,001;1,166E-16;0,0;0,0362701
112,800;1,433;0,008;-0,010;0,0342000;1,875E-4;-2,344E-4;0,1;0,0537109;112,800;4,573;0,055;-0,020;0,1091625;0,001;-4,687E-4;0,0;0,0360260
113,000;1,434;0,012;0,010;0,0342375;2,813E-4;2,344E-4;0,1;0,0527496;113,000;4,582;0,051;-0,010;0,1093875;0,001;-2,344E-4;0,0;0,0335083
113,200;1,437;0,012;0,010;0,0343125;2,812E-4;2,344E-4;0,1;0,0518494;113,200;4,593;0,051;0,010;0,1096500;0,001;2,344E-4;0,0;0,0323639
113,400;1,439;0,016;0,029;0,0343500;3,750E-4;7,031E-4;0,1;0,0510864;113,400;4,602;0,055;0,020;0,1098750;0,001;4,687E-4;0,0;0,0325317
113,600;1,444;0,024;0,010;0,0344625;5,625E-4;2,344E-4;0,1;0,0501099;113,600;4,615;0,059;-6,592E-16;0,1101750;0,001;1,166E-16;0,0;0,0326080
113,800;1,448;0,020;-0,020;0,0345750;4,688E-4;-4,688E-4;0,1;0,0509796;113,800;4,626;0,055;-0,029;0,1104375;0,001;-7,031E-4;0,0;0,0320892
114,000;1,451;0,016;-0,010;0,0346500;3,750E-4;-2,344E-4;0,1;0,0529938;114,000;4,637;0,047;-0,010;0,1107000;0,001;-2,344E-4;0,0;0,0330811
114,200;1,455;0,016;0,039;0,0347250;3,750E-4;9,375E-4;0,1;0,0569763;114,200;4,645;0,051;0,029;0,1108875;0,001;7,031E-4;0,0;0,0337524
114,400;1,458;0,031;0,049;0,0348000;7,500E-4;0,001;0,1;0,0610809;114,400;4,657;0,059;0,020;0,1111875;0,001;4,688E-4;0,0;0,0342865
114,600;1,467;0,035;-0,020;0,0350250;8,437E-4;-4,687E-4;0,1;0,0652771;114,600;4,668;0,059;5,239E-15;0,1114500;0,001;1,247E-16;0,0;0,0351257
114,800;1,472;0,024;-0,029;0,0351375;5,625E-4;-7,031E-4;0,1;0,0658417;114,800;4,681;0,059;-0,010;0,1117500;0,001;-2,344E-4;0,0;0,0349579
115,000;1,477;0,024;0,010;0,0352500;5,625E-4;2,344E-4;0,1;0,0645752;115,000;4,692;0,055;0,010;0,1120125;0,001;2,344E-4;0,0;0,0352478
115,200;1,481;0,027;0,020;0,0353625;6,562E-4;4,687E-4;0,1;0,0566406;115,200;4,703;0,063;6,592E-16;0,1122750;0,001;-1,166E-16;0,0;0,0346527
