Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
;;;;;;;;;163,800;4,433;0,055;0,098;0,1058250;0,001;0,002;0,1;0,0507355
;;;;;;;;;164,000;4,447;0,059;-0,029;0,1061625;0,001;-7,031E-4;0,0;0,0473022
;;;;;;;;;164,200;4,456;0,043;-0,059;0,1063875;0,001;-0,001;0,0;0,0481110
;;;;;;;;;164,400;4,464;0,035;0,000;0,1065750;8,437E-4;0,000;0,0;0,0470886
;;;;;;;;;164,600;4,470;0,043;0,029;0,1067250;0,001;7,031E-4;0,0;0,0451508
;;;;;;;;;164,800;4,481;0,047;-0,020;0,1069875;0,001;-4,688E-4;0,0;0,0476227
;;;;;;;;;165,000;4,489;0,035;-0,029;0,1071750;8,437E-4;-7,031E-4;0,1;0,0504456
;;;;;;;;;165,200;4,496;0,035;-0,020;0,1073250;8,437E-4;-4,687E-4;0,1;0,0601501
;;;;;;;;;165,400;4,503;0,027;-0,039;0,1075125;6,562E-4;-9,375E-4;0,1;0,0668945
;;;;;;;;;165,600;4,507;0,020;0,029;0,1075875;4,688E-4;7,031E-4;0,1;0,0717926
;;;;;;;;;165,800;4,511;0,039;0,088;0,1077000;9,375E-4;0,002;0,1;0,0608826
;;;;;;;;;166,000;4,522;0,055;0,020;0,1079625;0,001;4,687E-4;0,1;0,0521088
;;;;;;;;;166,200;4,533;0,047;-0,039;0,1082250;0,001;-9,375E-4;0,0;0,0440216
;;;;;;;;;166,400;4,541;0,039;-0,029;0,1084125;9,375E-4;-7,031E-4;0,0;0,0425568
;;;;;;;;;166,600;4,549;0,035;0,010;0,1086000;8,437E-4;2,344E-4;0,0;0,0422516
;;;;;;;;;166,800;4,555;0,043;0,039;0,1087500;0,001;9,375E-4;0,0;0,0424347
;;;;;;;;;167,000;4,566;0,051;0,010;0,1090125;0,001;2,344E-4;0,0;0,0476074
;;;;;;;;;167,200;4,576;0,047;-0,029;0,1092375;0,001;-7,031E-4;0,1;0,0671387
;;;;;;;;;167,400;4,585;0,039;-0,010;0,1094625;9,375E-4;-2,344E-4;0,1;0,0877380
;;;;;;;;;167,600;4,591;0,043;0,049;0,1096125;0,001;0,001;0,1;0,0834808
;;;;;;;;;167,800;4,602;0,059;0,049;0,1098750;0,001;0,001;0,1;0,0632935
;;;;;;;;;168,000;4,615;0,063;-0,020;0,1101750;0,001;-4,688E-4;0,0;0,0454407
;;;;;;;;;168,200;4,628;0,051;-0,020;0,1104750;0,001;-4,687E-4;0,0;0,0440063
;;;;;;;;;168,400;4,635;0,055;0,029;0,1106625;0,001;7,031E-4;0,0;0,0414886
;;;;;;;;;168,600;4,650;0,063;4,215E-15;0,1110000;0,001;2,331E-16;0,0;0,0423126
;;;;;;;;;168,800;4,661;0,055;-0,020;0,1112625;0,001;-4,688E-4;0,0;0,0457001
;;;;;;;;;169,000;4,672;0,055;0,020;0,1115250;0,001;4,687E-4;0,1;0,0519257
;;;;;;;;;169,200;4,683;0,063;0,020;0,1117875;0,001;4,687E-4;0,0;0,0427704
;;;;;;;;;169,400;4,697;0,063;-0,049;0,1121250;0,001;-0,001;0,0;0,0369110
;;;;;;;;;169,600;4,708;0,043;-0,039;0,1123875;0,001;-9,375E-4;0,0;0,0367889
;;;;;;;;;169,800;4,714;0,047;0,059;0,1125375;0,001;0,001;0,0;0,0364380
;;;;;;;;;170,000;4,727;0,067;0,039;0,1128375;0,002;9,375E-4;0,0;0,0420074
;;;;;;;;;170,200;4,741;0,063;-0,039;0,1131750;0,001;-9,375E-4;0,1;0,0560608
;;;;;;;;;170,400;4,752;0,051;-0,010;0,1134375;0,001;-2,344E-4;0,1;0,0650024
;;;;;;;;;170,600;4,761;0,059;0,049;0,1136625;0,001;0,001;0,1;0,0608978
;;;;;;;;;170,800;4,775;0,071;0,010;0,1140000;0,002;2,344E-4;0,0;0,0381012
;;;;;;;;;171,000;4,789;0,063;-0,020;0,1143375;0,001;-4,688E-4;0,0;0,0350952
;;;;;;;;;171,200;4,800;0,063;0,049;0,1146000;0,001;0,001;0,0;0,0349884
;;;;;;;;;171,400;4,814;0,082;0,029;0,1149375;0,002;7,031E-4;0,0;0,0413513
;;;;;;;;;171,600;4,833;0,075;-0,049;0,1153875;0,002;-0,001;0,1;0,0547943
;;;;;;;;;171,800;4,844;0,063;0,000;0,1156500;0,002;0,000;0,1;0,0508728
;;;;;;;;;172,000;4,858;0,075;0,029;0,1159875;0,002;7,031E-4;0,0;0,0368042
;;;;;;;;;172,200;4,874;0,075;-0,010;0,1163625;0,002;-2,344E-4;0,0;0,0361633
;;;;;;;;;172,400;4,888;0,071;0,010;0,1167000;0,002;2,344E-4;0,0;0,0357819
;;;;;;;;;172,600;4,902;0,079;-0,010;0,1170375;0,002;-2,344E-4;0,0;0,0393219
;;;;;;;;;172,800;4,920;0,067;-0,029;0,1174500;0,002;-7,031E-4;0,0;0,0436554
;;;;;;;;;173,000;4,929;0,067;0,039;0,1176750;0,002;9,375E-4;0,0;0,0428619
;;;;;;;;;173,200;4,946;0,082;-5,551E-15;0,1180875;0,002;0,000;0,0;0,0345459
;;;;;;;;;173,400;4,962;0,067;-0,049;0,1184625;0,002;-0,001;0,0;0,0331726
;;;;;;;;;173,600;4,973;0,063;0,010;0,1187250;0,001;2,344E-4;0,0;0,0370483
;;;;;;;;;173,800;4,987;0,071;-0,010;0,1190625;0,002;-2,344E-4;0,0;0,0428925
;;;;;;;;;174,000;5,001;0,059;-0,029;0,1194000;0,001;-7,031E-4;0,1;0,0611420
;;;;;;;;;174,200;5,011;0,059;0,049;0,1196250;0,001;0,001;0,1;0,0576477
;;;;;;;;;174,400;5,025;0,079;0,010;0,1199625;0,002;2,344E-4;0,0;0,0352783
;;;;;;;;;174,600;5,042;0,063;-0,069;0,1203750;0,001;-0,002;0,0;0,0346832
;;;;;;;;;174,800;5,050;0,051;0,010;0,1205625;0,001;2,344E-4;0,0;0,0346375
;;;;;;;;;175,000;5,063;0,067;0,029;0,1208625;0,002;7,031E-4;0,0;0,0359802
;;;;;;;;;175,200;5,077;0,063;-0,020;0,1212000;0,001;-4,687E-4;0,0;0,0383301
;;;;;;;;;175,400;5,088;0,059;0,029;0,1214625;0,001;7,031E-4;0,0;0,0431519
;;;;;;;;;175,600;5,100;0,075;0,020;0,1217625;0,002;4,688E-4;0,0;0,0394135
;;;;;;;;;175,800;5,118;0,067;-0,039;0,1221750;0,002;-9,375E-4;0,0;0,0348206
;;;;;;;;;176,000;5,127;0,059;0,029;0,1224000;0,001;7,031E-4;0,0;0,0345459
;;;;;;;;;176,200;5,141;0,079;0,029;0,1227375;0,002;7,031E-4;0,0;0,0371704
;;;;;;;;;176,400;5,158;0,071;-0,029;0,1231500;0,002;-7,031E-4;0,0;0,0444794
;;;;;;;;;176,600;5,169;0,067;0,029;0,1234125;0,002;7,031E-4;0,0;0,0488892
;;;;;;;;;176,800;5,185;0,082;0,010;0,1237875;0,002;2,344E-4;0,0;0,0364380
;;;;;;;;;177,000;5,202;0,071;-0,049;0,1242000;0,002;-0,001;0,0;0,0333405
;;;;;;;;;177,200;5,213;0,063;0,029;0,1244625;0,001;7,031E-4;0,0;0,0345306
;;;;;;;;;177,400;5,228;0,082;-0,039;0,1248000;0,002;-9,375E-4;0,0;0,0370789
;;;;;;;;;177,600;5,246;0,047;-0,206;0,1252500;0,001;-0,005;0,0;0,0378418
;;;;;;;;;177,800;5,246;0,000;-0,108;0,1252500;0,000;-0,003;0,0;0,0381622
;;;;;;;;;178,000;5,246;0,004;0,010;0,1252500;9,375E-5;2,344E-4;0,0;0,0391846
;;;;;;;;;178,200;5,248;0,004;-0,020;0,1252875;9,375E-5;-4,687E-4;0,0;0,0384521
;;;;;;;;;178,400;5,248;-0,004;-0,020;0,1252875;-9,375E-5;-4,687E-4;0,0;0,0381165
;;;;;;;;;178,600;5,246;-0,004;0,010;0,1252500;-9,375E-5;2,344E-4;0,0;0,0383606
;;;;;;;;;178,800;5,246;0,000;;0,1252500;0,000;;;
